cpd_str_alert_id,molregno,alert_id
78054260,894,1041
75327386,895,100
76536560,895,209
76555526,895,221
76562496,895,222
76603874,895,235
76675117,895,252
76886883,895,1003
75607829,896,110
74637299,897,9
74645178,897,17
75846585,897,123
75945334,897,127
76873659,897,990
77615768,897,1040
78188367,897,1047
78417765,897,1064
78672863,897,1068
78876991,897,1079
74637300,898,9
74645179,898,17
75846586,898,123
75945335,898,127
76873660,898,990
77615769,898,1040
78188368,898,1047
78417766,898,1064
78672864,898,1068
78876992,898,1079
75607830,900,110
75846587,903,123
75945336,903,127
78188369,903,1047
75327387,904,100
76536561,904,209
76555527,904,221
76562497,904,222
76603875,904,235
76675118,904,252
76886884,904,1003
77245954,906,1030
75274064,907,92
75945337,907,127
76531819,907,203
76821292,907,346
76970715,907,1025
77245955,907,1030
74637678,908,11
75394109,908,106
76345551,908,153
76554364,908,219
76965230,908,1021
77245956,908,1030
75607831,909,110
77027654,909,1029
77245957,909,1030
78711942,909,1069
75327388,915,100
76536562,915,209
76555528,915,221
76562498,915,222
76603876,915,235
76675119,915,252
76886885,915,1003
74611591,917,1
74786712,917,47
74795717,917,48
75136388,917,64
75364701,917,104
76514967,917,195
76538938,917,213
76766526,917,310
76803689,917,345
76959186,917,1018
76994468,917,1028
77027655,917,1029
77245958,917,1030
78344398,917,1059
78988941,917,1091
79007722,917,1095
79025448,917,1098
75348191,921,102
78283448,921,1052
75283748,922,93
76496791,922,192
77027656,922,1029
77245959,922,1030
78859017,922,1078
75283749,923,93
75607832,923,110
77027657,923,1029
77245960,923,1030
75283750,924,93
75607833,924,110
77027658,924,1029
77245961,924,1030
74874573,925,63
75283751,925,93
76496792,925,192
77027659,925,1029
77245962,925,1030
78859018,925,1078
74874574,927,63
75247570,927,81
76295654,927,139
74874575,928,63
75247571,928,81
76295655,928,139
75157096,930,66
78417767,930,1064
75157097,931,66
78417768,931,1064
75157098,932,66
78417769,932,1064
75157099,933,66
78417770,933,1064
75846588,934,123
75945338,934,127
77245963,934,1030
78188370,934,1047
78417771,935,1064
76464771,938,163
78397151,938,1063
75590326,945,108
76886886,945,1003
77245964,945,1030
77245965,947,1030
78417772,949,1064
74694002,950,21
75931414,950,124
75945339,950,127
76707277,950,266
77560723,950,1038
75327389,954,100
76536563,954,209
76555529,954,221
76562499,954,222
76603877,954,235
76675120,954,252
76886887,954,1003
75846589,955,123
75945340,955,127
76555530,955,221
76562500,955,222
76603878,955,235
76886888,955,1003
75327390,958,100
76536564,958,209
76555531,958,221
76562501,958,222
76603879,958,235
76675121,958,252
76886889,958,1003
75157100,959,66
75394110,960,106
77497826,960,1032
76464772,961,163
78397152,961,1063
75846590,962,123
75945341,962,127
76464773,962,163
78188371,962,1047
78397153,962,1063
74694003,963,21
75364702,963,104
75931415,963,124
75945342,963,127
76707278,963,266
76729626,963,278
76959187,963,1018
77560724,963,1038
74874576,964,63
75247572,964,81
78054261,964,1041
75157101,969,66
75157102,972,66
78322377,972,1056
75157103,976,66
75590327,976,108
76886890,976,1003
74684228,979,18
75227442,979,76
76877209,979,1002
74874577,981,63
75283752,981,93
76496793,981,192
77027660,981,1029
77245966,981,1030
78859019,981,1078
75283753,982,93
76496794,982,192
77027661,982,1029
77245967,982,1030
77615770,982,1040
78859020,982,1078
75327391,987,100
76536565,987,209
76555532,987,221
76562502,987,222
76603880,987,235
76675122,987,252
76886891,987,1003
78389880,987,1062
75327392,989,100
76536566,989,209
76555533,989,221
76562503,989,222
76603881,989,235
76675123,989,252
76886892,989,1003
74684229,990,18
75227443,990,76
76877210,990,1002
74684230,991,18
75227444,991,76
76877211,991,1002
75846591,995,123
75945343,995,127
78188372,995,1047
74762586,997,37
75327393,997,100
76416875,997,157
76529715,997,202
76536567,997,209
76555534,997,221
76562504,997,222
76603882,997,235
76675124,997,252
76886893,997,1003
78995905,997,1093
74698297,1011,32
74874578,1011,63
76430369,1011,160
77562169,1011,1039
77615771,1011,1040
78054262,1011,1041
75327394,1019,100
76536568,1019,209
76553294,1019,218
76555535,1019,221
76562505,1019,222
76603883,1019,235
76675125,1019,252
76886894,1019,1003
77245968,1022,1030
78711943,1022,1069
77027662,1023,1029
77245969,1024,1030
75283754,1027,93
76496795,1027,192
77027663,1027,1029
77245970,1027,1030
77615772,1027,1040
78859021,1027,1078
74874579,1028,63
75283755,1028,93
76496796,1028,192
77027664,1028,1029
77245971,1028,1030
78859022,1028,1078
75247573,1029,81
75247574,1030,81
77245972,1031,1030
76430370,1036,160
77245973,1039,1030
75157104,1041,66
76430371,1046,160
75607834,1049,110
75247575,1051,81
74698298,1054,32
74874580,1054,63
76430372,1054,160
77562170,1054,1039
77615773,1054,1040
78054263,1054,1041
78322378,1060,1056
78397154,1060,1063
75247576,1061,81
75247577,1063,81
74874581,1068,63
77615774,1068,1040
74874582,1069,63
75283756,1069,93
76496797,1069,192
77027665,1069,1029
77245974,1069,1030
78859023,1069,1078
74859178,1070,62
77245975,1072,1030
77245976,1073,1030
75247578,1074,81
77615775,1074,1040
74874583,1077,63
77615776,1077,1040
74874584,1079,63
74874585,1081,63
78054264,1081,1041
74874586,1082,63
75247579,1082,81
74874587,1094,63
77245977,1099,1030
77245978,1100,1030
77615777,1100,1040
75607835,1104,110
75707131,1104,113
77027666,1104,1029
77245979,1104,1030
78711944,1104,1069
75247580,1108,81
75157105,1109,66
75157106,1110,66
75835797,1111,118
76261718,1111,138
75327395,1112,100
75360731,1112,103
75945344,1112,127
76536569,1112,209
76555536,1112,221
76562506,1112,222
76603884,1112,235
76675126,1112,252
76680646,1112,254
76886895,1112,1003
75283757,1113,93
76496798,1113,192
77027667,1113,1029
77245980,1113,1030
78859024,1113,1078
74795718,1114,48
75364703,1114,104
76803690,1114,345
76959188,1114,1018
76994469,1114,1028
77027668,1114,1029
78988942,1114,1091
79025449,1114,1098
74786713,1115,47
74795719,1115,48
74823168,1115,56
74850445,1115,59
75364704,1115,104
75707132,1115,113
76483716,1115,182
76538939,1115,213
76803691,1115,345
76959189,1115,1018
76994470,1115,1028
77027669,1115,1029
77245981,1115,1030
78988943,1115,1091
79007723,1115,1095
79025450,1115,1098
74776558,1118,42
75247581,1118,81
76295656,1118,139
76920338,1118,1006
74874588,1119,63
77615778,1119,1040
75283758,1123,93
76496799,1123,192
77027670,1123,1029
77245982,1123,1030
78859025,1123,1078
75842058,1125,119
74874589,1128,63
75157107,1130,66
77245983,1136,1030
77245984,1137,1030
74823169,1141,56
74874590,1141,63
75339922,1141,101
75607836,1141,110
76708210,1141,267
77027671,1141,1029
77245985,1141,1030
77615779,1141,1040
78054265,1141,1041
75327396,1149,100
75360732,1149,103
75945345,1149,127
76536570,1149,209
76555537,1149,221
76562507,1149,222
76603885,1149,235
76675127,1149,252
76680647,1149,254
76886896,1149,1003
74611592,1150,1
74786714,1150,47
75136389,1150,64
76514968,1150,195
76538940,1150,213
76766527,1150,310
77245986,1150,1030
78344399,1150,1059
79007724,1150,1095
75157108,1151,66
75360733,1158,103
75945346,1158,127
76680648,1158,254
75157109,1159,66
74684231,1160,18
75227445,1160,76
76877212,1160,1002
77615780,1160,1040
74874591,1168,63
78054266,1168,1041
74698299,1174,32
74874592,1174,63
77562171,1174,1039
77615781,1174,1040
78054267,1174,1041
74698300,1180,32
74874593,1180,63
77562172,1180,1039
77615782,1180,1040
78054268,1180,1041
75283759,1188,93
76496800,1188,192
77027672,1188,1029
77245987,1188,1030
78859026,1188,1078
74743394,1191,36
76397683,1191,156
76935437,1191,1016
75283760,1196,93
76496801,1196,192
77027673,1196,1029
77245988,1196,1030
77615783,1196,1040
78859027,1196,1078
75394111,1202,106
75531822,1202,107
75945347,1202,127
77497827,1202,1032
76227703,1208,135
78970236,1208,1088
74611593,1209,1
75136390,1209,64
75846592,1209,123
75945348,1209,127
76514969,1209,195
76766528,1209,310
78188373,1209,1047
78344400,1209,1059
77027674,1210,1029
77615784,1219,1040
75247582,1222,81
75274065,1223,92
76533244,1223,204
76821293,1223,346
76970716,1223,1025
78417773,1223,1064
77615785,1224,1040
77027675,1226,1029
75590328,1228,108
76886897,1228,1003
75247583,1229,81
77245989,1232,1030
74874594,1237,63
74743395,1245,36
76397684,1245,156
76935438,1245,1016
74859179,1246,62
76486098,1246,191
76981251,1246,1026
75590329,1247,108
76886898,1247,1003
74743396,1248,36
76397685,1248,156
76935439,1248,1016
77615786,1248,1040
77615787,1252,1040
75247584,1256,81
74874595,1259,63
75247585,1259,81
77615788,1259,1040
77615789,1260,1040
74684232,1261,18
75227446,1261,76
76877213,1261,1002
77615790,1262,1040
74743397,1264,36
76397686,1264,156
76935440,1264,1016
75283761,1267,93
76496802,1267,192
77027676,1267,1029
77245990,1267,1030
77615791,1267,1040
78859028,1267,1078
77245991,1278,1030
77615792,1279,1040
76144625,1280,130
77245992,1280,1030
74743398,1282,36
76397687,1282,156
76935441,1282,1016
77245993,1283,1030
77615793,1283,1040
75846593,1286,123
75945349,1286,127
78188374,1286,1047
77615794,1288,1040
77245994,1289,1030
77615795,1289,1040
76254371,1293,137
75283762,1297,93
76496803,1297,192
77027677,1297,1029
77245995,1297,1030
78859029,1297,1078
77615796,1300,1040
75283763,1305,93
76496804,1305,192
77027678,1305,1029
77245996,1305,1030
78859030,1305,1078
74874596,1308,63
75283764,1308,93
76496805,1308,192
77615797,1308,1040
78859031,1308,1078
78322379,1315,1056
74698301,1316,32
74874597,1316,63
77562173,1316,1039
77615798,1316,1040
78054269,1316,1041
77615799,1317,1040
78876993,1317,1079
77615800,1318,1040
74743399,1322,36
76397688,1322,156
76935442,1322,1016
77027679,1335,1029
77615801,1350,1040
75157110,1352,66
74874598,1354,63
77615802,1354,1040
74684233,1355,18
75227447,1355,76
76877214,1355,1002
77615803,1356,1040
77615804,1357,1040
74743400,1358,36
76397689,1358,156
76935443,1358,1016
77245997,1361,1030
77615805,1361,1040
74874599,1363,63
77615806,1363,1040
77027680,1365,1029
74743401,1367,36
76397690,1367,156
76935444,1367,1016
75274066,1369,92
76533245,1369,204
76821294,1369,346
76970717,1369,1025
77615807,1370,1040
75846594,1373,123
75945350,1373,127
78188375,1373,1047
75247586,1379,81
77615808,1380,1040
75348192,1381,102
76254372,1382,137
76388778,1384,154
77615809,1388,1040
77245998,1393,1030
77615810,1393,1040
74743402,1407,36
76397691,1407,156
76935445,1407,1016
77615811,1413,1040
76388779,1418,154
77615812,1424,1040
77615813,1425,1040
75327397,1426,100
75607837,1426,110
76548509,1426,217
76886899,1426,1003
77615814,1426,1040
78397155,1426,1063
77245999,1428,1030
76314811,1438,143
78160451,1438,1043
76345552,1439,153
75590330,1440,108
76886900,1440,1003
78417774,1449,1064
76430373,1452,160
74611594,1456,1
75136391,1456,64
76749078,1456,305
78344401,1456,1059
74611595,1464,1
75136392,1464,64
76144626,1464,130
76749079,1464,305
77246000,1464,1030
78344402,1464,1059
77246001,1465,1030
74611596,1470,1
75136393,1470,64
76749080,1470,305
78344403,1470,1059
74698302,1474,32
74874600,1474,63
75607838,1474,110
77562174,1474,1039
77615815,1474,1040
78054270,1474,1041
77246002,1477,1030
77246003,1478,1030
74698303,1481,32
74874601,1481,63
75607839,1481,110
76578269,1481,234
76634230,1481,245
77562175,1481,1039
77615816,1481,1040
78054271,1481,1041
75372553,1483,105
75945351,1483,127
76684145,1483,256
78417775,1483,1064
75372554,1484,105
75945352,1484,127
76684146,1484,256
78417776,1484,1064
77615817,1487,1040
74784610,1491,46
74874602,1491,63
76160034,1491,132
76610335,1491,236
78934435,1491,1082
78950396,1491,1083
78967182,1491,1084
74874603,1492,63
76160035,1492,132
76610336,1492,236
78934436,1492,1082
76430374,1495,160
76430375,1496,160
76244584,1498,136
76261719,1498,138
76397248,1498,155
76345553,1499,153
77246004,1499,1030
77246005,1506,1030
74684234,1510,18
75227448,1510,76
76877215,1510,1002
77615818,1510,1040
75372555,1514,105
75945353,1514,127
76684147,1514,256
78417777,1514,1064
75372556,1515,105
75945354,1515,127
76684148,1515,256
78417778,1515,1064
75247587,1517,81
76314812,1518,143
78160452,1518,1043
75157111,1520,66
75247588,1525,81
76388780,1529,154
74630942,1538,6
75186873,1538,72
76872999,1538,988
77246006,1538,1030
75372557,1548,105
75945355,1548,127
76684149,1548,256
78417779,1548,1064
75372558,1549,105
75945356,1549,127
76684150,1549,256
77615819,1549,1040
78417780,1549,1064
75247589,1551,81
74698304,1556,32
74874604,1556,63
75607840,1556,110
76578270,1556,234
76634231,1556,245
77562176,1556,1039
77615820,1556,1040
78054272,1556,1041
77615821,1558,1040
75247590,1560,81
75607841,1566,110
75607842,1567,110
75607843,1568,110
74611597,1571,1
75136394,1571,64
76749081,1571,305
78344404,1571,1059
75372559,1578,105
75945357,1578,127
76684151,1578,256
78417781,1578,1064
74698305,1579,32
74874605,1579,63
76160036,1579,132
76610337,1579,236
77562177,1579,1039
77615822,1579,1040
78054273,1579,1041
78934437,1579,1082
77246007,1580,1030
75607844,1581,110
74698306,1582,32
74874606,1582,63
75607845,1582,110
76578271,1582,234
76634232,1582,245
77562178,1582,1039
77615823,1582,1040
78054274,1582,1041
77615824,1584,1040
74874607,1588,63
76160037,1588,132
76610338,1588,236
78934438,1588,1082
78950397,1588,1083
75607846,1590,110
77246008,1592,1030
77615825,1592,1040
77246009,1593,1030
77615826,1593,1040
77027681,1595,1029
77246010,1596,1030
77615827,1596,1040
74874608,1597,63
77246011,1597,1030
77615828,1597,1040
75846595,1598,123
75945358,1598,127
78188376,1598,1047
75846596,1599,123
75945359,1599,127
78188377,1599,1047
75846597,1600,123
75945360,1600,127
78188378,1600,1047
74874609,1602,63
77615829,1602,1040
78876994,1602,1079
77246012,1603,1030
77615830,1603,1040
76837523,1606,350
76332678,1614,146
76927836,1614,1015
74786715,1615,47
76538941,1615,213
79007725,1615,1095
75372560,1617,105
75945361,1617,127
76684152,1617,256
78417782,1617,1064
75372561,1618,105
75945362,1618,127
76684153,1618,256
78417783,1618,1064
74874610,1620,63
75270443,1620,83
75314376,1620,95
75394112,1620,106
75531823,1620,107
77615831,1620,1040
77246013,1622,1030
77615832,1622,1040
77246014,1623,1030
77615833,1623,1040
77246015,1629,1030
77615834,1629,1040
78417784,1629,1064
77246016,1635,1030
77615835,1635,1040
78417785,1635,1064
75607847,1641,110
77615836,1645,1040
75157112,1648,66
77246017,1653,1030
77615837,1653,1040
77246018,1655,1030
77615838,1655,1040
76332679,1656,146
76927837,1656,1015
74874611,1659,63
76160038,1659,132
76610339,1659,236
77562179,1659,1039
78054275,1659,1041
78934439,1659,1082
77246019,1662,1030
77615839,1662,1040
74630943,1666,6
75186874,1666,72
76873000,1666,988
77246020,1666,1030
77615840,1666,1040
74698307,1669,32
74874612,1669,63
75607848,1669,110
76578272,1669,234
76634233,1669,245
77562180,1669,1039
77615841,1669,1040
78054276,1669,1041
74698308,1670,32
74874613,1670,63
75607849,1670,110
77562181,1670,1039
77615842,1670,1040
78054277,1670,1041
77246021,1673,1030
77615843,1673,1040
74630944,1674,6
75186875,1674,72
76873001,1674,988
77246022,1674,1030
77246023,1675,1030
77615844,1675,1040
75846598,1680,123
75945363,1680,127
77246024,1680,1030
77615845,1680,1040
78188379,1680,1047
75846599,1681,123
75945364,1681,127
77246025,1681,1030
77615846,1681,1040
78188380,1681,1047
77246026,1682,1030
77615847,1682,1040
77246027,1683,1030
77615848,1683,1040
77246028,1684,1030
77615849,1684,1040
75372562,1685,105
75945365,1685,127
76684154,1685,256
78417786,1685,1064
75372563,1686,105
75945366,1686,127
76684155,1686,256
78417787,1686,1064
74611598,1687,1
74874614,1687,63
75136395,1687,64
76749082,1687,305
78054278,1687,1041
78344405,1687,1059
74611599,1688,1
75136396,1688,64
76749083,1688,305
77615850,1688,1040
78344406,1688,1059
77246029,1689,1030
77615851,1689,1040
74859180,1690,62
76486099,1690,191
76981252,1690,1026
77246030,1690,1030
77615852,1690,1040
77246031,1691,1030
77615853,1691,1040
77246032,1692,1030
77615854,1692,1040
74874615,1693,63
76160039,1693,132
76610340,1693,236
78934440,1693,1082
74874616,1694,63
76160040,1694,132
76610341,1694,236
78934441,1694,1082
77246033,1697,1030
77246034,1698,1030
75846600,1699,123
75945367,1699,127
78188381,1699,1047
78417788,1699,1064
76430376,1700,160
77615855,1703,1040
78876995,1703,1079
74630945,1707,6
75186876,1707,72
76873002,1707,988
77246035,1707,1030
74630946,1713,6
75186877,1713,72
76873003,1713,988
77246036,1713,1030
74630947,1714,6
75186878,1714,72
76873004,1714,988
77246037,1714,1030
77615856,1715,1040
77246038,1721,1030
77615857,1721,1040
75607850,1722,110
77246039,1722,1030
77615858,1722,1040
77246040,1723,1030
77615859,1723,1040
77615860,1725,1040
74874617,1726,63
75157113,1726,66
77246041,1726,1030
77615861,1726,1040
75372564,1727,105
75945368,1727,127
76684156,1727,256
78417789,1727,1064
75372565,1728,105
75945369,1728,127
76684157,1728,256
78417790,1728,1064
74611600,1729,1
75136397,1729,64
