tid,relationship,related_tid,targrel_id
119422,OVERLAPS WITH,120241,498578
119422,OVERLAPS WITH,120497,498579
119422,OVERLAPS WITH,120496,498580
119422,OVERLAPS WITH,120240,498581
119422,OVERLAPS WITH,120243,498582
119422,OVERLAPS WITH,120499,498583
119422,OVERLAPS WITH,120498,498584
119422,OVERLAPS WITH,120242,498585
119422,OVERLAPS WITH,120501,498586
119422,OVERLAPS WITH,116917,498587
119422,OVERLAPS WITH,120245,498588
119422,OVERLAPS WITH,120244,498589
119422,OVERLAPS WITH,120500,498590
119422,OVERLAPS WITH,120247,498591
119422,OVERLAPS WITH,120502,498592
119422,OVERLAPS WITH,120246,498593
119422,OVERLAPS WITH,120249,498594
119422,OVERLAPS WITH,120248,498595
119422,OVERLAPS WITH,120250,498596
119422,OVERLAPS WITH,121021,498597
119422,OVERLAPS WITH,121023,498598
119422,OVERLAPS WITH,121022,498599
119422,OVERLAPS WITH,121025,498600
119422,OVERLAPS WITH,121024,498601
119422,OVERLAPS WITH,121027,498602
119422,OVERLAPS WITH,121026,498603
119422,OVERLAPS WITH,121029,498604
119422,OVERLAPS WITH,121028,498605
119422,OVERLAPS WITH,120516,498606
119422,OVERLAPS WITH,121031,498607
119422,OVERLAPS WITH,121030,498608
119422,OVERLAPS WITH,121032,498609
119422,OVERLAPS WITH,120266,498610
119422,SUPERSET OF,116734,498613
119428,OVERLAPS WITH,119847,498614
119428,OVERLAPS WITH,119846,498615
119428,OVERLAPS WITH,119849,498616
119428,OVERLAPS WITH,119848,498617
119428,OVERLAPS WITH,119851,498618
119428,OVERLAPS WITH,120619,498619
119428,OVERLAPS WITH,119850,498620
119428,OVERLAPS WITH,120618,498621
119428,OVERLAPS WITH,120621,498622
119428,OVERLAPS WITH,119853,498623
119428,OVERLAPS WITH,119852,498624
119428,OVERLAPS WITH,120620,498625
119428,OVERLAPS WITH,120623,498626
119428,OVERLAPS WITH,120622,498627
119428,OVERLAPS WITH,120625,498628
119428,OVERLAPS WITH,120624,498629
119428,OVERLAPS WITH,120627,498630
119428,OVERLAPS WITH,120626,498631
119428,OVERLAPS WITH,120628,498632
119428,OVERLAPS WITH,120121,498633
119428,OVERLAPS WITH,120120,498634
119428,OVERLAPS WITH,120122,498635
119428,OVERLAPS WITH,118333,498636
119428,OVERLAPS WITH,120124,498637
119428,OVERLAPS WITH,118334,498639
119428,OVERLAPS WITH,118357,498641
119428,OVERLAPS WITH,118356,498642
119428,OVERLAPS WITH,118359,498643
119428,OVERLAPS WITH,118358,498644
119428,OVERLAPS WITH,118361,498645
119428,OVERLAPS WITH,118360,498646
119428,OVERLAPS WITH,118363,498647
119428,OVERLAPS WITH,118362,498648
119428,OVERLAPS WITH,118365,498649
119428,OVERLAPS WITH,118364,498650
119428,OVERLAPS WITH,118367,498651
119428,OVERLAPS WITH,118366,498652
119428,OVERLAPS WITH,118369,498653
119428,OVERLAPS WITH,118368,498654
119428,OVERLAPS WITH,119395,498655
119428,OVERLAPS WITH,119397,498656
119428,OVERLAPS WITH,119396,498657
119428,OVERLAPS WITH,119399,498658
119428,OVERLAPS WITH,119398,498659
119428,OVERLAPS WITH,119401,498660
119428,OVERLAPS WITH,119400,498661
119428,OVERLAPS WITH,118376,498662
119428,OVERLAPS WITH,119403,498663
119428,OVERLAPS WITH,119402,498664
119428,OVERLAPS WITH,118378,498665
119428,OVERLAPS WITH,119405,498666
119428,OVERLAPS WITH,119404,498667
119428,OVERLAPS WITH,119407,498668
119428,OVERLAPS WITH,119406,498669
119428,OVERLAPS WITH,119409,498670
119428,OVERLAPS WITH,119408,498671
119428,OVERLAPS WITH,119411,498672
119428,OVERLAPS WITH,118387,498673
119428,OVERLAPS WITH,118386,498674
119428,OVERLAPS WITH,119410,498675
119428,OVERLAPS WITH,118389,498676
119428,OVERLAPS WITH,119413,498677
119428,OVERLAPS WITH,119412,498678
119428,OVERLAPS WITH,118388,498679
119428,OVERLAPS WITH,119415,498680
119428,OVERLAPS WITH,119414,498681
119428,OVERLAPS WITH,119417,498682
119428,OVERLAPS WITH,119416,498683
119428,OVERLAPS WITH,119419,498684
119428,OVERLAPS WITH,119418,498685
119428,OVERLAPS WITH,119421,498686
119428,OVERLAPS WITH,119420,498687
119428,OVERLAPS WITH,119423,498688
119428,OVERLAPS WITH,119422,498689
119428,OVERLAPS WITH,119425,498690
119428,OVERLAPS WITH,119424,498691
119428,OVERLAPS WITH,119427,498692
119428,OVERLAPS WITH,119426,498693
119428,OVERLAPS WITH,119429,498694
119428,OVERLAPS WITH,119431,498695
119428,OVERLAPS WITH,119430,498696
119428,OVERLAPS WITH,120201,498697
119428,OVERLAPS WITH,119433,498698
119428,OVERLAPS WITH,119432,498699
119428,OVERLAPS WITH,107912,498700
119428,OVERLAPS WITH,120200,498701
119428,OVERLAPS WITH,120203,498702
119428,OVERLAPS WITH,120202,498704
119428,OVERLAPS WITH,120205,498705
119428,OVERLAPS WITH,120204,498706
119428,OVERLAPS WITH,120207,498707
119428,OVERLAPS WITH,120206,498708
119428,OVERLAPS WITH,120208,498710
119428,OVERLAPS WITH,120211,498711
119428,OVERLAPS WITH,120210,498712
119428,OVERLAPS WITH,120213,498713
119428,OVERLAPS WITH,120212,498714
119428,OVERLAPS WITH,120215,498715
119428,OVERLAPS WITH,120214,498716
119428,OVERLAPS WITH,120217,498717
119428,OVERLAPS WITH,120216,498718
119428,OVERLAPS WITH,120219,498719
119428,OVERLAPS WITH,120221,498721
119428,OVERLAPS WITH,120220,498722
119428,OVERLAPS WITH,120223,498723
119428,OVERLAPS WITH,120222,498724
119428,OVERLAPS WITH,120225,498725
119428,OVERLAPS WITH,120224,498726
119428,OVERLAPS WITH,120227,498727
119428,OVERLAPS WITH,120226,498728
119428,OVERLAPS WITH,120228,498730
119428,OVERLAPS WITH,120231,498731
119428,OVERLAPS WITH,120230,498732
119428,OVERLAPS WITH,120233,498733
119428,OVERLAPS WITH,119720,498734
119428,OVERLAPS WITH,120232,498735
119428,OVERLAPS WITH,119467,498736
119428,OVERLAPS WITH,120235,498737
119428,OVERLAPS WITH,120234,498738
119428,OVERLAPS WITH,119466,498739
119428,OVERLAPS WITH,120493,498740
119428,OVERLAPS WITH,119469,498741
119428,OVERLAPS WITH,120237,498742
119428,OVERLAPS WITH,120236,498743
119428,OVERLAPS WITH,120492,498744
119428,OVERLAPS WITH,120239,498745
119428,OVERLAPS WITH,120495,498746
119428,OVERLAPS WITH,119470,498747
119428,OVERLAPS WITH,120494,498748
119428,OVERLAPS WITH,120238,498749
119428,OVERLAPS WITH,120241,498750
119428,OVERLAPS WITH,120497,498751
119428,OVERLAPS WITH,120496,498752
119428,OVERLAPS WITH,120240,498753
119428,OVERLAPS WITH,120243,498754
119428,OVERLAPS WITH,120499,498755
119428,OVERLAPS WITH,120498,498756
119428,OVERLAPS WITH,120242,498757
119428,OVERLAPS WITH,120501,498758
119428,OVERLAPS WITH,116917,498759
119428,OVERLAPS WITH,120245,498760
119428,OVERLAPS WITH,120244,498761
119428,OVERLAPS WITH,120500,498762
119428,OVERLAPS WITH,120247,498763
119428,OVERLAPS WITH,120502,498764
119428,OVERLAPS WITH,120246,498765
119428,OVERLAPS WITH,120249,498766
119428,OVERLAPS WITH,120248,498767
119428,OVERLAPS WITH,120250,498768
119428,OVERLAPS WITH,121021,498769
119428,OVERLAPS WITH,121023,498770
119428,OVERLAPS WITH,121022,498771
119428,OVERLAPS WITH,121025,498772
119428,OVERLAPS WITH,121024,498773
119428,OVERLAPS WITH,121027,498774
119428,OVERLAPS WITH,121026,498775
119428,OVERLAPS WITH,121029,498776
119428,OVERLAPS WITH,121028,498777
119428,OVERLAPS WITH,120516,498778
119428,OVERLAPS WITH,121031,498779
119428,OVERLAPS WITH,121030,498780
119428,OVERLAPS WITH,121032,498781
119428,SUPERSET OF,100856,498783
119428,SUPERSET OF,116734,498784
119446,OVERLAPS WITH,120601,498785
119446,OVERLAPS WITH,120600,498786
119446,OVERLAPS WITH,120603,498787
119446,OVERLAPS WITH,120602,498788
119446,OVERLAPS WITH,120605,498789
119446,OVERLAPS WITH,120604,498790
119446,OVERLAPS WITH,120607,498791
119446,OVERLAPS WITH,120606,498792
119446,OVERLAPS WITH,120609,498793
119446,OVERLAPS WITH,120608,498794
119446,OVERLAPS WITH,120611,498795
119446,OVERLAPS WITH,120610,498796
119446,OVERLAPS WITH,120613,498797
119446,OVERLAPS WITH,120612,498798
119446,OVERLAPS WITH,120615,498799
119446,OVERLAPS WITH,120614,498800
119446,OVERLAPS WITH,120616,498802
119446,OVERLAPS WITH,119855,498803
119446,OVERLAPS WITH,119857,498804
119446,OVERLAPS WITH,119856,498805
119446,OVERLAPS WITH,119859,498806
119446,OVERLAPS WITH,119858,498807
119446,OVERLAPS WITH,119861,498808
119446,OVERLAPS WITH,119860,498809
119446,OVERLAPS WITH,119863,498810
119446,OVERLAPS WITH,119862,498811
119446,OVERLAPS WITH,119865,498812
119446,OVERLAPS WITH,119864,498813
119446,OVERLAPS WITH,120124,498814
119446,OVERLAPS WITH,104773,498815
119446,OVERLAPS WITH,118348,498816
119446,OVERLAPS WITH,118371,498817
119446,OVERLAPS WITH,118370,498818
119446,OVERLAPS WITH,118373,498819
119446,OVERLAPS WITH,118372,498820
119446,OVERLAPS WITH,118375,498821
119446,OVERLAPS WITH,118374,498822
119446,OVERLAPS WITH,118377,498823
119446,OVERLAPS WITH,118379,498824
119446,OVERLAPS WITH,118378,498825
119446,OVERLAPS WITH,118381,498826
119446,OVERLAPS WITH,118380,498827
119446,OVERLAPS WITH,108414,498828
119446,OVERLAPS WITH,119441,498829
119446,OVERLAPS WITH,119443,498830
119446,OVERLAPS WITH,119442,498831
119446,OVERLAPS WITH,119445,498832
119446,OVERLAPS WITH,119444,498833
119446,OVERLAPS WITH,119447,498834
119446,OVERLAPS WITH,119449,498835
119446,OVERLAPS WITH,119448,498836
119446,OVERLAPS WITH,119451,498837
119446,OVERLAPS WITH,119450,498838
119446,OVERLAPS WITH,119453,498839
119446,OVERLAPS WITH,119452,498840
119446,OVERLAPS WITH,119455,498841
119446,OVERLAPS WITH,119454,498842
119446,OVERLAPS WITH,119457,498843
119446,OVERLAPS WITH,119456,498844
119446,OVERLAPS WITH,119459,498845
119446,OVERLAPS WITH,119715,498846
119446,OVERLAPS WITH,119458,498847
119446,OVERLAPS WITH,119461,498848
119446,OVERLAPS WITH,119460,498849
119446,OVERLAPS WITH,119462,498850
119446,OVERLAPS WITH,119468,498851
119446,OVERLAPS WITH,120495,498852
119446,OVERLAPS WITH,119471,498853
119446,OVERLAPS WITH,119472,498854
119446,OVERLAPS WITH,120251,498855
119446,OVERLAPS WITH,120253,498856
119446,OVERLAPS WITH,120252,498857
119446,OVERLAPS WITH,120255,498858
119446,OVERLAPS WITH,120254,498859
119446,OVERLAPS WITH,120256,498861
119446,OVERLAPS WITH,120259,498862
119446,OVERLAPS WITH,120258,498863
119446,OVERLAPS WITH,120261,498864
119446,SUPERSET OF,197,498865
119446,OVERLAPS WITH,120260,498866
119446,OVERLAPS WITH,120263,498867
119446,OVERLAPS WITH,120262,498868
119446,OVERLAPS WITH,121033,498869
119446,OVERLAPS WITH,120265,498870
119446,OVERLAPS WITH,120264,498871
119446,OVERLAPS WITH,121035,498872
119446,OVERLAPS WITH,120267,498873
119446,OVERLAPS WITH,120266,498874
119446,OVERLAPS WITH,121034,498875
119446,OVERLAPS WITH,120269,498876
119446,OVERLAPS WITH,121037,498877
119446,OVERLAPS WITH,120268,498878
119446,OVERLAPS WITH,121036,498879
119446,OVERLAPS WITH,120271,498880
119446,OVERLAPS WITH,121039,498881
119446,OVERLAPS WITH,120270,498882
119446,OVERLAPS WITH,121038,498883
119446,OVERLAPS WITH,121041,498884
119446,OVERLAPS WITH,121040,498885
119446,OVERLAPS WITH,120790,498886
119446,OVERLAPS WITH,121062,498887
119446,SUPERSET OF,108020,498889
119446,OVERLAPS WITH,104956,498890
119448,OVERLAPS WITH,120601,498891
119448,OVERLAPS WITH,120600,498892
119448,OVERLAPS WITH,120603,498893
119448,OVERLAPS WITH,120602,498894
119448,OVERLAPS WITH,120605,498895
119448,OVERLAPS WITH,120604,498896
119448,OVERLAPS WITH,120607,498897
119448,OVERLAPS WITH,120606,498898
119448,OVERLAPS WITH,120609,498899
119448,OVERLAPS WITH,120608,498900
119448,OVERLAPS WITH,120611,498901
119448,OVERLAPS WITH,120610,498902
119448,OVERLAPS WITH,120613,498903
119448,OVERLAPS WITH,120612,498904
119448,OVERLAPS WITH,120615,498905
119448,OVERLAPS WITH,120614,498906
119448,OVERLAPS WITH,120616,498908
119448,OVERLAPS WITH,119850,498909
119448,OVERLAPS WITH,119855,498910
119448,OVERLAPS WITH,119857,498911
119448,OVERLAPS WITH,119856,498912
119448,OVERLAPS WITH,119859,498913
119448,OVERLAPS WITH,119858,498914
119448,OVERLAPS WITH,119861,498915
119448,OVERLAPS WITH,119860,498916
119448,OVERLAPS WITH,119863,498917
119448,OVERLAPS WITH,119862,498918
119448,OVERLAPS WITH,119865,498919
119448,OVERLAPS WITH,119864,498920
119448,OVERLAPS WITH,120124,498921
119448,OVERLAPS WITH,118348,498922
119448,OVERLAPS WITH,118371,498923
119448,OVERLAPS WITH,118370,498924
119448,OVERLAPS WITH,118373,498925
119448,OVERLAPS WITH,118372,498926
119448,OVERLAPS WITH,118375,498927
119448,OVERLAPS WITH,118374,498928
119448,OVERLAPS WITH,118377,498929
119448,OVERLAPS WITH,118379,498930
119448,OVERLAPS WITH,118378,498931
119448,OVERLAPS WITH,118381,498932
119448,OVERLAPS WITH,118380,498933
119448,OVERLAPS WITH,108414,498934
119448,OVERLAPS WITH,119441,498935
119448,OVERLAPS WITH,119443,498936
119448,OVERLAPS WITH,119442,498937
119448,OVERLAPS WITH,119445,498938
119448,OVERLAPS WITH,119444,498939
119448,OVERLAPS WITH,119447,498940
119448,OVERLAPS WITH,119446,498941
119448,OVERLAPS WITH,119449,498942
119448,OVERLAPS WITH,119451,498943
119448,OVERLAPS WITH,119450,498944
119448,OVERLAPS WITH,119453,498945
119448,OVERLAPS WITH,119452,498946
119448,OVERLAPS WITH,119455,498947
119448,OVERLAPS WITH,119454,498948
119448,OVERLAPS WITH,119457,498949
119448,OVERLAPS WITH,119456,498950
119448,OVERLAPS WITH,119459,498951
119448,OVERLAPS WITH,119715,498952
119448,OVERLAPS WITH,119458,498953
119448,OVERLAPS WITH,119461,498954
119448,OVERLAPS WITH,119460,498955
119448,OVERLAPS WITH,119462,498956
119448,OVERLAPS WITH,119468,498957
119448,OVERLAPS WITH,119471,498958
119448,OVERLAPS WITH,119472,498959
119448,OVERLAPS WITH,120251,498960
119448,OVERLAPS WITH,120253,498961
119448,OVERLAPS WITH,120252,498962
119448,OVERLAPS WITH,120255,498963
119448,OVERLAPS WITH,120254,498964
119448,OVERLAPS WITH,120256,498966
119448,OVERLAPS WITH,120259,498967
119448,OVERLAPS WITH,120258,498968
119448,OVERLAPS WITH,120261,498969
119448,OVERLAPS WITH,120260,498970
119448,OVERLAPS WITH,120263,498971
119448,OVERLAPS WITH,120262,498972
119448,OVERLAPS WITH,121033,498973
119448,OVERLAPS WITH,120265,498974
119448,OVERLAPS WITH,120264,498975
119448,OVERLAPS WITH,121035,498976
119448,OVERLAPS WITH,120267,498977
119448,OVERLAPS WITH,120266,498978
119448,OVERLAPS WITH,121034,498979
119448,OVERLAPS WITH,120269,498980
119448,OVERLAPS WITH,121037,498981
119448,OVERLAPS WITH,120268,498982
119448,OVERLAPS WITH,121036,498983
119448,OVERLAPS WITH,120271,498984
119448,OVERLAPS WITH,121039,498985
119448,OVERLAPS WITH,120270,498986
119448,OVERLAPS WITH,121038,498987
119448,OVERLAPS WITH,121041,498988
119448,OVERLAPS WITH,121040,498989
119448,OVERLAPS WITH,120790,498990
119448,OVERLAPS WITH,121062,498991
119448,OVERLAPS WITH,104939,498992
119448,SUPERSET OF,238,498993
119448,SUPERSET OF,108020,498995
119453,OVERLAPS WITH,120601,498996
119453,OVERLAPS WITH,120600,498997
119453,OVERLAPS WITH,120603,498998
119453,OVERLAPS WITH,120602,498999
119453,OVERLAPS WITH,120605,499000
119453,OVERLAPS WITH,120604,499001
119453,OVERLAPS WITH,120607,499002
119453,OVERLAPS WITH,120606,499003
119453,OVERLAPS WITH,120609,499004
119453,OVERLAPS WITH,120608,499005
119453,OVERLAPS WITH,120611,499006
119453,OVERLAPS WITH,120610,499007
119453,OVERLAPS WITH,120613,499008
119453,OVERLAPS WITH,120612,499009
119453,OVERLAPS WITH,120615,499010
119453,OVERLAPS WITH,120614,499011
119453,OVERLAPS WITH,120616,499013
119453,OVERLAPS WITH,119855,499014
119453,OVERLAPS WITH,119857,499015
119453,OVERLAPS WITH,119856,499016
119453,OVERLAPS WITH,119859,499017
119453,OVERLAPS WITH,119858,499018
119453,OVERLAPS WITH,119861,499019
119453,OVERLAPS WITH,119860,499020
119453,OVERLAPS WITH,119863,499021
119453,OVERLAPS WITH,119862,499022
119453,OVERLAPS WITH,119865,499023
119453,OVERLAPS WITH,119864,499024
119453,OVERLAPS WITH,120124,499025
119453,OVERLAPS WITH,118348,499026
119453,OVERLAPS WITH,118371,499027
119453,OVERLAPS WITH,118370,499028
119453,OVERLAPS WITH,118373,499029
119453,OVERLAPS WITH,118372,499030
119453,OVERLAPS WITH,118375,499031
119453,OVERLAPS WITH,118374,499032
119453,OVERLAPS WITH,118377,499033
119453,OVERLAPS WITH,118379,499034
119453,OVERLAPS WITH,118378,499035
119453,OVERLAPS WITH,118381,499036
119453,OVERLAPS WITH,118380,499037
119453,OVERLAPS WITH,108414,499038
119453,OVERLAPS WITH,119441,499039
119453,OVERLAPS WITH,119443,499040
119453,OVERLAPS WITH,119442,499041
119453,OVERLAPS WITH,119445,499042
119453,OVERLAPS WITH,119444,499043
119453,OVERLAPS WITH,119447,499044
119453,OVERLAPS WITH,119446,499045
119453,OVERLAPS WITH,119449,499046
119453,OVERLAPS WITH,119448,499047
119453,OVERLAPS WITH,119451,499048
119453,OVERLAPS WITH,119450,499049
119453,OVERLAPS WITH,119452,499050
119453,OVERLAPS WITH,119455,499051
119453,OVERLAPS WITH,119454,499052
119453,OVERLAPS WITH,119457,499053
119453,OVERLAPS WITH,119456,499054
119453,OVERLAPS WITH,119459,499055
119453,OVERLAPS WITH,119715,499056
119453,OVERLAPS WITH,119458,499057
119453,OVERLAPS WITH,119461,499058
119453,OVERLAPS WITH,119460,499059
119453,OVERLAPS WITH,119462,499060
119453,OVERLAPS WITH,119468,499061
119453,OVERLAPS WITH,119471,499062
119453,OVERLAPS WITH,119472,499063
119453,OVERLAPS WITH,120251,499064
119453,OVERLAPS WITH,120253,499065
119453,OVERLAPS WITH,120252,499066
119453,OVERLAPS WITH,120255,499067
119453,OVERLAPS WITH,120254,499068
119453,OVERLAPS WITH,120256,499070
119453,OVERLAPS WITH,120259,499071
119453,OVERLAPS WITH,120258,499072
119453,OVERLAPS WITH,120261,499073
119453,OVERLAPS WITH,120260,499074
119453,OVERLAPS WITH,120263,499075
119453,OVERLAPS WITH,120262,499076
119453,OVERLAPS WITH,121033,499077
119453,OVERLAPS WITH,120265,499078
119453,SUPERSET OF,11209,499079
119453,OVERLAPS WITH,120264,499080
119453,OVERLAPS WITH,121035,499081
119453,OVERLAPS WITH,120267,499082
119453,OVERLAPS WITH,120266,499083
119453,OVERLAPS WITH,121034,499084
119453,OVERLAPS WITH,120269,499085
119453,OVERLAPS WITH,121037,499086
119453,OVERLAPS WITH,120268,499087
119453,OVERLAPS WITH,121036,499088
119453,OVERLAPS WITH,120271,499089
119453,OVERLAPS WITH,121039,499090
119453,OVERLAPS WITH,120270,499091
119453,OVERLAPS WITH,121038,499092
119453,OVERLAPS WITH,121041,499093
119453,OVERLAPS WITH,121040,499094
119453,OVERLAPS WITH,120790,499095
119453,OVERLAPS WITH,104922,499096
119453,OVERLAPS WITH,121062,499097
119453,SUPERSET OF,108020,499099
119458,OVERLAPS WITH,120601,499100
119458,OVERLAPS WITH,120600,499101
119458,OVERLAPS WITH,120603,499102
119458,OVERLAPS WITH,120602,499103
119458,OVERLAPS WITH,120605,499104
119458,OVERLAPS WITH,120604,499105
119458,OVERLAPS WITH,120607,499106
119458,OVERLAPS WITH,120606,499107
119458,OVERLAPS WITH,120609,499108
119458,OVERLAPS WITH,120608,499109
119458,OVERLAPS WITH,120611,499110
119458,OVERLAPS WITH,120610,499111
119458,OVERLAPS WITH,120613,499112
119458,OVERLAPS WITH,120612,499113
119458,OVERLAPS WITH,120615,499114
119458,OVERLAPS WITH,120614,499115
119458,OVERLAPS WITH,120616,499117
119458,OVERLAPS WITH,119855,499118
119458,OVERLAPS WITH,119857,499119
119458,OVERLAPS WITH,119856,499120
119458,OVERLAPS WITH,119859,499121
119458,OVERLAPS WITH,119858,499122
119458,OVERLAPS WITH,119861,499123
119458,OVERLAPS WITH,119860,499124
119458,OVERLAPS WITH,119863,499125
119458,OVERLAPS WITH,119862,499126
119458,OVERLAPS WITH,119865,499127
119458,OVERLAPS WITH,120120,499128
119458,OVERLAPS WITH,119864,499129
119458,OVERLAPS WITH,120124,499130
119458,OVERLAPS WITH,118348,499131
119458,OVERLAPS WITH,118371,499132
119458,OVERLAPS WITH,118370,499133
119458,OVERLAPS WITH,118373,499134
119458,OVERLAPS WITH,118372,499135
119458,OVERLAPS WITH,118375,499136
119458,OVERLAPS WITH,118374,499137
119458,OVERLAPS WITH,118377,499138
119458,OVERLAPS WITH,118379,499139
119458,OVERLAPS WITH,118378,499140
119458,OVERLAPS WITH,118381,499141
119458,OVERLAPS WITH,118380,499142
119458,OVERLAPS WITH,108403,499143
119458,OVERLAPS WITH,108414,499144
119458,OVERLAPS WITH,119441,499145
119458,OVERLAPS WITH,119443,499146
119458,OVERLAPS WITH,119442,499147
119458,OVERLAPS WITH,119445,499148
119458,OVERLAPS WITH,119444,499149
119458,OVERLAPS WITH,119447,499150
119458,OVERLAPS WITH,119446,499151
119458,OVERLAPS WITH,119449,499152
119458,OVERLAPS WITH,119448,499153
119458,OVERLAPS WITH,119451,499154
119458,OVERLAPS WITH,119450,499155
119458,OVERLAPS WITH,119453,499156
119458,OVERLAPS WITH,119452,499157
119458,OVERLAPS WITH,119455,499158
119458,OVERLAPS WITH,119454,499159
119458,OVERLAPS WITH,119457,499160
119458,OVERLAPS WITH,119456,499161
119458,OVERLAPS WITH,119459,499162
119458,OVERLAPS WITH,119715,499163
119458,OVERLAPS WITH,119461,499164
119458,OVERLAPS WITH,119460,499165
119458,OVERLAPS WITH,119462,499166
119458,OVERLAPS WITH,119468,499167
119458,OVERLAPS WITH,119471,499168
119458,OVERLAPS WITH,119472,499169
119458,OVERLAPS WITH,120251,499170
119458,OVERLAPS WITH,120253,499171
119458,OVERLAPS WITH,120252,499172
119458,OVERLAPS WITH,120255,499173
119458,OVERLAPS WITH,120254,499174
119458,OVERLAPS WITH,120256,499176
119458,OVERLAPS WITH,120259,499177
119458,OVERLAPS WITH,120258,499178
119458,OVERLAPS WITH,120261,499179
119458,OVERLAPS WITH,120260,499180
119458,OVERLAPS WITH,120263,499181
119458,OVERLAPS WITH,120262,499182
119458,OVERLAPS WITH,121033,499183
119458,OVERLAPS WITH,120265,499184
119458,OVERLAPS WITH,120264,499185
119458,OVERLAPS WITH,121035,499186
119458,OVERLAPS WITH,120267,499187
119458,OVERLAPS WITH,120266,499188
119458,OVERLAPS WITH,121034,499189
119458,OVERLAPS WITH,120269,499190
119458,OVERLAPS WITH,121037,499191
119458,OVERLAPS WITH,120268,499192
119458,OVERLAPS WITH,121036,499193
119458,OVERLAPS WITH,120271,499194
119458,OVERLAPS WITH,121039,499195
119458,OVERLAPS WITH,120270,499196
119458,OVERLAPS WITH,121038,499197
119458,OVERLAPS WITH,121041,499198
119458,OVERLAPS WITH,121040,499199
119458,OVERLAPS WITH,120790,499200
119458,OVERLAPS WITH,121062,499201
119458,SUPERSET OF,11242,499202
119458,SUPERSET OF,108020,499204
119465,OVERLAPS WITH,117745,499205
119465,OVERLAPS WITH,107889,499206
119465,OVERLAPS WITH,105106,499207
119465,SUPERSET OF,10083,499208
119465,OVERLAPS WITH,117173,499209
119465,OVERLAPS WITH,119464,499210
119465,SUPERSET OF,12666,499211
119465,OVERLAPS WITH,120620,499212
119465,OVERLAPS WITH,120607,499213
119333,SUPERSET OF,10929,499214
119333,SUBSET OF,119843,499215
119333,SUPERSET OF,11843,499216
119333,SUPERSET OF,12724,499217
119333,SUPERSET OF,117749,499218
119333,SUBSET OF,116887,499219
119337,SUPERSET OF,117985,499220
119337,SUPERSET OF,108381,499221
119339,OVERLAPS WITH,120208,499223
119339,OVERLAPS WITH,117044,499225
119339,SUBSET OF,109739,499226
119339,SUPERSET OF,100413,499227
119339,SUPERSET OF,11902,499228
119345,OVERLAPS WITH,109648,499229
119347,OVERLAPS WITH,104709,499231
119347,OVERLAPS WITH,120121,499232
119347,SUPERSET OF,10520,499233
119347,OVERLAPS WITH,104296,499234
119347,OVERLAPS WITH,105067,499235
119347,SUPERSET OF,100077,499236
119351,OVERLAPS WITH,117731,499237
119351,OVERLAPS WITH,120514,499238
119351,OVERLAPS WITH,104708,499239
119351,OVERLAPS WITH,117094,499240
119351,OVERLAPS WITH,104710,499241
119351,OVERLAPS WITH,107945,499242
119351,OVERLAPS WITH,117096,499243
119351,OVERLAPS WITH,104299,499244
119351,OVERLAPS WITH,118346,499245
119351,OVERLAPS WITH,120524,499246
119351,OVERLAPS WITH,119406,499247
119351,OVERLAPS WITH,109746,499248
119351,OVERLAPS WITH,107895,499249
119351,OVERLAPS WITH,119350,499250
119351,OVERLAPS WITH,107896,499251
119351,OVERLAPS WITH,117723,499252
119351,OVERLAPS WITH,117722,499254
119351,OVERLAPS WITH,119354,499255
119351,OVERLAPS WITH,105020,499256
119351,SUPERSET OF,11678,499257
119361,OVERLAPS WITH,119360,499258
119361,OVERLAPS WITH,119363,499259
119361,OVERLAPS WITH,119362,499260
119361,OVERLAPS WITH,119365,499261
119361,SUPERSET OF,11637,499262
119361,OVERLAPS WITH,119364,499263
119361,OVERLAPS WITH,117031,499264
119361,OVERLAPS WITH,119367,499265
119361,OVERLAPS WITH,119366,499266
119361,SUPERSET OF,102393,499267
119361,OVERLAPS WITH,119359,499268
107880,OVERLAPS WITH,117729,499269
107880,OVERLAPS WITH,117728,499270
107880,SUPERSET OF,10659,499271
107880,SUPERSET OF,11364,499272
107880,OVERLAPS WITH,107877,499273
107880,OVERLAPS WITH,117733,499274
107880,OVERLAPS WITH,117732,499275
107880,OVERLAPS WITH,107879,499276
107880,OVERLAPS WITH,107878,499277
107880,OVERLAPS WITH,107881,499278
107880,OVERLAPS WITH,107883,499279
107880,OVERLAPS WITH,107882,499280
107880,SUBSET OF,104844,499281
107880,OVERLAPS WITH,105044,499282
107880,OVERLAPS WITH,117048,499283
107888,SUPERSET OF,11890,499284
107888,SUBSET OF,104692,499285
107888,SUPERSET OF,10024,499286
107930,SUPERSET OF,161,499289
107930,SUBSET OF,104706,499290
107930,SUPERSET OF,17111,499291
107930,OVERLAPS WITH,104297,499292
107930,OVERLAPS WITH,107931,499293
107930,OVERLAPS WITH,104298,499294
107931,SUPERSET OF,161,499295
107931,SUBSET OF,104706,499296
107931,SUPERSET OF,12836,499297
107931,OVERLAPS WITH,104297,499298
107931,OVERLAPS WITH,107930,499299
107931,OVERLAPS WITH,104298,499300
107937,OVERLAPS WITH,120519,499301
107937,OVERLAPS WITH,117064,499302
107937,OVERLAPS WITH,117069,499304
107937,OVERLAPS WITH,121073,499305
107937,OVERLAPS WITH,107890,499306
107937,OVERLAPS WITH,117077,499307
107937,SUPERSET OF,101589,499308
