prod_pat_id,product_id,patent_no,patent_expire_date,drug_substance_flag,drug_product_flag,patent_use_code,delist_flag,submission_date
18784,PRODUCT_208383_001,8987463,2030-12-28,0,1,,0,2017-07-21
18786,PRODUCT_206940_001,9675587,2033-03-14,0,1,,0,2017-08-07
18789,PRODUCT_204958_001,9700575,2035-07-10,0,1,,0,2017-07-28
18790,PRODUCT_208845_001,8828440,2031-08-04,0,1,,0,2017-10-31
18791,PRODUCT_209482_001,8113199,2027-10-23,0,1,,0,2017-10-06
18792,PRODUCT_208090_002,9592200,2023-07-07,0,1,,0,2017-03-20
18794,PRODUCT_022200_002,8758292,2027-11-12,0,1,,0,2017-11-15
18796,PRODUCT_019430_002,9586010,2025-09-11,0,1,,0,2017-05-12
18797,PRODUCT_207921_001,8931476,2031-07-17,0,1,,0,2017-08-28
18799,PRODUCT_206627_004,9675610,2023-06-16,0,1,,0,2017-07-12
18806,PRODUCT_201635_003,8298580,2027-11-16,0,1,U-1992,0,2013-08-22
18807,PRODUCT_201635_004,9549940,2027-11-16,0,1,U-1992,0,2017-01-27
18810,PRODUCT_208854_001,RE46375,2026-10-05,1,1,U-1185,0,2017-05-02
18812,PRODUCT_022410_003,9687454,2029-08-07,0,1,U-1464,0,2017-07-14
18813,PRODUCT_208610_001,8252813,2026-10-02,0,1,U-2028,0,2017-07-18
18814,PRODUCT_202806_002,8415345,2030-01-20,1,1,U-2031,0,2013-06-13
18815,PRODUCT_202057_002,8445013,2030-04-29,0,0,U-1287,0,2017-06-26
18816,PRODUCT_209195_001,8334270,2028-03-21,1,1,U-2040,0,2017-07-28
18818,PRODUCT_209195_001,8735372,2028-03-21,1,1,U-2040,0,2017-07-28
18819,PRODUCT_209195_001,8618076,2030-12-11,1,1,U-2039,0,2017-07-28
18820,PRODUCT_208780_001,7566729,2029-04-22,0,0,U-2077,0,2017-02-10
18821,PRODUCT_022433_001,RE46276,2024-10-30,1,1,U-1936,0,2017-01-17
18822,PRODUCT_022433_002,RE46276,2024-10-30,1,1,U-1938,0,2017-01-17
18823,PRODUCT_208780_001,8778947,2033-08-30,0,0,U-2044,0,2017-02-10
18824,PRODUCT_202811_001,9708371,2033-08-16,0,1,U-1516,0,2017-08-10
18825,PRODUCT_208780_001,8592462,2029-04-22,0,0,U-2057,0,2017-02-10
18826,PRODUCT_208780_001,7816383,2030-01-08,0,0,U-2042,0,2017-02-10
18827,PRODUCT_208780_001,7635707,2029-04-22,0,0,U-2075,0,2017-02-10
18828,PRODUCT_208780_001,8648098,2030-01-08,0,0,U-2051,0,2017-02-10
18829,PRODUCT_208780_001,8609701,2029-04-22,0,0,U-2069,0,2017-02-10
18830,PRODUCT_208780_003,8084475,2030-01-08,0,0,U-2052,0,2017-02-10
18831,PRODUCT_208780_003,7635707,2029-04-22,0,0,U-2076,0,2017-02-10
18832,PRODUCT_208780_003,7910610,2030-01-08,0,0,U-2049,0,2017-02-10
18833,PRODUCT_021060_001,9707270,2024-10-01,0,0,U-2084,0,2017-08-16
18834,PRODUCT_208051_001,9139558,2028-10-15,0,0,U-2043,0,2017-08-08
18835,PRODUCT_208051_001,9211291,2030-03-24,0,0,U-2043,0,2017-08-08
18836,PRODUCT_021060_003,9707270,2024-10-01,0,0,U-2084,0,2017-08-16
18837,PRODUCT_204275_001,7439393,2025-05-21,1,1,U-2100,0,2013-06-04
18838,PRODUCT_204275_002,7439393,2025-05-21,1,1,U-2099,0,2015-05-07
18839,PRODUCT_204275_002,7439393,2025-05-21,1,1,U-1691,0,2015-05-07
18844,PRODUCT_207916_002,9561204,2032-05-08,0,0,U-1373,0,2017-03-09
18848,PRODUCT_021964_003,9492445,2029-09-30,0,1,U-1185,0,2017-08-30
18849,PRODUCT_207793_001,9730891,2025-05-02,0,0,U-1848,0,2017-08-30
18850,PRODUCT_205552_001,8476284,2026-12-28,0,0,U-1946,0,2013-12-12
18853,PRODUCT_208780_003,8609701,2029-04-22,0,0,U-2067,0,2017-02-10
18854,PRODUCT_208780_003,7566729,2029-04-22,0,0,U-2077,0,2017-02-10
18856,PRODUCT_208799_001,9066957,2034-10-06,0,1,U-645,0,2017-01-30
18857,PRODUCT_208603_001,9044402,2033-07-01,0,1,U-1556,0,2017-02-08
18858,PRODUCT_208780_003,8648098,2030-01-08,0,0,U-2051,0,2017-02-10
18859,PRODUCT_209092_001,9416136,2029-08-20,0,0,U-1981,0,2017-04-03
18860,PRODUCT_205677_001,9730910,2034-05-17,0,0,U-2085,0,2017-08-22
18861,PRODUCT_208090_005,9737530,2036-09-02,0,1,U-1556,0,2017-08-23
18862,PRODUCT_209203_001,8283369,2028-11-26,0,0,U-2104,0,2017-09-15
18863,PRODUCT_202880_005,9713611,2034-09-12,0,1,U-55,0,2017-08-23
18864,PRODUCT_206488_001,9243245,2028-10-27,1,0,U-2098,0,2017-08-24
18865,PRODUCT_208558_001,8859562,2031-08-04,0,0,U-2101,0,2017-09-15
18866,PRODUCT_020866_001,9352025,2030-06-07,0,0,U-2116,0,2017-09-27
18867,PRODUCT_208558_001,8143241,2027-08-12,0,0,U-2101,0,2017-09-15
18868,PRODUCT_022416_001,9750747,2032-08-24,0,0,U-2121,0,2017-09-28
18870,PRODUCT_207925_001,9670163,2026-12-28,0,1,U-1311,0,2017-07-05
18871,PRODUCT_208090_003,9682075,2030-12-10,0,1,U-1556,0,2017-06-20
18872,PRODUCT_208194_001,9597399,2033-03-15,0,0,U-1972,0,2017-03-21
18873,PRODUCT_208510_001,7723305,2023-02-24,0,1,U-727,0,2017-02-27
18874,PRODUCT_208510_001,7105486,2023-02-24,0,0,U-727,0,2017-02-27
18875,PRODUCT_208510_003,7662788,2023-02-24,0,0,U-727,0,2017-02-27
18876,PRODUCT_208510_004,7671031,2023-02-24,0,0,U-727,0,2017-02-27
18877,PRODUCT_208510_004,7674774,2023-02-24,0,1,U-727,0,2017-02-27
18878,PRODUCT_208510_005,7687467,2023-02-24,0,1,U-727,0,2017-02-27
18879,PRODUCT_208845_001,9555048,2031-08-04,0,0,U-2151,0,2017-10-31
18880,PRODUCT_209501_001,8945620,2026-11-02,0,1,U-2137,0,2017-11-09
18882,PRODUCT_209501_002,8945620,2026-11-02,0,1,U-2137,0,2017-11-09
18884,PRODUCT_202293_001,8361972,2028-03-21,0,0,U-2139,0,2014-02-05
18889,PRODUCT_202293_002,6515117,2025-10-04,1,1,U-2139,0,2014-02-05
18891,PRODUCT_208399_001,8470842,2029-01-18,0,0,U-1741,0,2017-11-22
18892,PRODUCT_208399_001,9101615,2032-07-14,0,0,U-1741,0,2017-11-22
18894,PRODUCT_200603_004,9815827,2024-02-20,0,0,U-543,0,2017-12-12
18895,PRODUCT_200603_005,9815827,2024-02-20,0,0,U-2166,0,2017-12-12
18897,PRODUCT_207795_001,8058467,2025-01-05,1,0,U-2144,0,2017-11-21
18898,PRODUCT_207795_001,7910767,2025-01-05,1,1,U-2144,0,2017-11-21
18901,PRODUCT_206627_001,9675610,2023-06-16,0,1,,0,2017-07-12
18902,PRODUCT_022063_004,8846100,2029-08-24,0,1,,0,2017-07-07
18903,PRODUCT_206030_001,9770407,2028-11-10,0,1,,0,2017-10-04
18905,PRODUCT_019430_001,9586010,2025-09-11,0,1,,0,2017-05-12
18906,PRODUCT_208798_003,9463288,2025-05-19,0,1,,0,2017-01-30
18907,PRODUCT_050790_002,9669974,2034-05-11,0,1,,0,2017-06-26
18909,PRODUCT_208798_002,9616024,2024-09-01,0,1,,0,2017-05-10
18910,PRODUCT_207695_001,9682092,2027-02-16,0,0,U-1932,0,2017-07-14
18917,PRODUCT_022272_005,9770416,2027-08-24,0,1,,0,2017-09-27
18919,PRODUCT_208745_001,7041786,2028-01-30,1,0,,0,2017-02-14
18922,PRODUCT_050790_002,9676525,2034-02-07,0,1,,0,2017-06-26
18923,PRODUCT_202833_002,9833428,2026-12-18,0,1,,0,2017-12-06
18925,PRODUCT_208611_001,8871938,2029-09-23,1,0,,0,2017-07-18
18926,PRODUCT_208510_003,7655630,2023-02-24,1,1,,0,2017-02-27
18927,PRODUCT_208510_002,7223735,2023-02-24,0,1,,0,2017-02-27
18928,PRODUCT_208794_001,8193204,2031-02-27,1,0,,0,2017-03-23
18929,PRODUCT_209092_001,8415355,2031-03-13,1,1,,0,2017-04-03
18930,PRODUCT_022272_005,9775808,2027-08-24,0,1,,0,2017-10-04
18932,PRODUCT_205552_001,9713617,2033-06-03,0,1,,0,2017-08-28
18934,PRODUCT_202833_002,9833429,2026-12-18,0,1,,0,2017-12-06
18937,PRODUCT_022165_001,9827197,2026-06-16,0,1,,0,2017-12-05
18938,PRODUCT_208799_002,8978966,2032-01-13,0,1,,0,2017-01-30
18939,PRODUCT_208799_002,9216260,2031-06-28,0,1,,0,2017-01-30
18940,PRODUCT_208510_004,7662787,2023-02-24,1,0,,0,2017-02-27
18941,PRODUCT_209935_001,8324225,2028-06-17,1,1,,0,2017-05-19
18942,PRODUCT_207975_002,8445018,2029-07-31,0,1,,0,2017-01-19
18943,PRODUCT_208798_002,8714149,2032-02-25,0,1,,0,2017-01-30
18944,PRODUCT_207793_001,9724303,2025-05-02,1,1,,0,2017-08-30
18946,PRODUCT_022416_004,9643929,2026-04-21,0,1,,0,2017-06-08
18947,PRODUCT_208341_001,9757406,2034-01-30,0,1,,0,2017-09-26
18949,PRODUCT_208799_003,8714149,2032-02-25,0,1,,0,2017-01-30
18957,PRODUCT_022145_001,7217713*PED,2023-04-21,0,0,,0,
18958,PRODUCT_021038_004,9616049*PED,2032-07-04,0,0,,0,
18966,PRODUCT_022063_002,9173857,2026-05-12,0,0,U-2025,0,2017-07-07
18967,PRODUCT_022063_003,6913768,2023-05-24,0,1,U-2025,0,2017-07-07
18968,PRODUCT_022063_003,9173857,2026-05-12,0,0,U-2025,0,2017-07-07
18969,PRODUCT_205637_002,9655843,2027-07-23,0,1,U-2017,0,2017-06-13
18970,PRODUCT_207997_001,8575146,2030-12-02,0,0,U-2008,0,2017-05-23
18973,PRODUCT_021923_001,9737488,2028-09-10,0,1,U-1480,0,2017-09-20
18974,PRODUCT_206099_001,9649456,2030-10-21,0,1,U-2011,0,2017-05-26
18976,PRODUCT_208325_002,8999932,2031-02-07,1,1,U-2014,0,2017-06-01
18977,PRODUCT_206099_001,9649456,2030-10-21,0,1,U-1719,0,2017-05-26
18983,PRODUCT_208944_002,8895617,2025-11-23,0,0,U-2106,0,2017-09-21
18984,PRODUCT_202155_001,6967208,2026-11-21,1,1,U-1501,0,2013-01-25
18985,PRODUCT_208798_003,9731087,2031-05-18,0,1,,0,2017-08-31
18986,PRODUCT_204485_002,9750785,2035-01-30,0,1,,0,2017-09-05
18987,PRODUCT_021997_001,9265720,2031-02-25,0,0,U-674,0,2016-03-18
18988,PRODUCT_021997_002,9265720,2031-02-25,0,0,U-674,0,2016-03-18
18989,PRODUCT_208694_001,8829005,2030-03-15,0,0,U-1680,0,2017-06-23
18993,PRODUCT_209482_001,8183257,2025-07-27,0,0,U-2128,0,2017-10-06
18995,PRODUCT_208079_001,9775851,2030-08-31,0,1,U-1858,0,2017-10-17
18996,PRODUCT_201635_001,9622983,2027-11-16,0,1,U-1675,0,2017-04-20
18997,PRODUCT_201635_002,9622983,2027-11-16,0,1,U-1675,0,2017-04-20
18998,PRODUCT_201635_002,9622983,2027-11-16,0,1,U-1992,0,2017-04-20
18999,PRODUCT_022266_004,9597288,2027-07-23,0,1,U-767,0,2017-04-03
19002,PRODUCT_022063_001,6913768,2023-05-24,0,1,U-2025,0,2017-07-07
19003,PRODUCT_202788_001,9642797,2027-01-25,0,1,U-55,0,2017-05-15
19005,PRODUCT_208743_001,8748382,2027-10-03,0,0,U-2009,0,2017-05-25
19006,PRODUCT_209661_001,9526703,2033-02-18,0,1,U-1382,0,2017-03-03
19007,PRODUCT_022348_002,9649284,2029-09-30,0,0,U-2018,0,2017-06-09
19009,PRODUCT_202155_001,6967208,2026-11-21,1,1,U-1502,0,2013-01-25
19010,PRODUCT_202155_001,6967208,2026-11-21,1,1,U-1302,0,2013-01-25
19011,PRODUCT_202155_002,6967208,2026-11-21,1,1,U-1323,0,2013-01-25
19012,PRODUCT_208510_002,7662787,2023-02-24,1,0,,0,2017-02-27
19016,PRODUCT_202324_002,8791140,2030-12-14,1,0,,0,
19017,PRODUCT_208694_001,9254286,2032-07-09,0,1,,0,2017-06-23
19018,PRODUCT_206627_004,9770416,2027-08-24,0,1,,0,2017-09-27
19019,PRODUCT_206940_001,9700542,2025-03-14,0,1,,0,2017-08-07
19022,PRODUCT_201635_001,8992989,2027-11-16,0,1,U-1992,0,2015-04-08
19023,PRODUCT_201635_001,9549940,2027-11-16,0,1,U-1992,0,2017-01-27
19026,PRODUCT_203585_001,6987103,2026-10-26,0,0,U-1300,0,2012-11-20
19029,PRODUCT_201635_002,8298580,2027-11-16,0,1,U-1992,0,2013-08-22
19030,PRODUCT_201635_002,9555004,2027-11-16,0,1,U-1992,0,2017-02-09
19031,PRODUCT_201635_003,9549940,2027-11-16,0,1,U-1992,0,2017-01-27
19032,PRODUCT_201635_004,8992989,2027-11-16,0,1,U-1992,0,2015-04-08
19033,PRODUCT_207145_002,8076515,2028-12-10,1,1,U-1993,0,2017-04-20
19034,PRODUCT_208079_001,9655907,2030-08-31,0,1,U-1858,0,2017-06-02
19035,PRODUCT_202057_002,8617593,2030-04-29,0,0,U-1287,0,2017-06-26
19036,PRODUCT_206619_001,9629841,2033-10-18,0,1,U-1753,0,2017-06-16
19037,PRODUCT_204820_001,9675613,2033-08-22,0,0,U-1020,0,2017-06-20
19038,PRODUCT_207958_001,9669009,2034-03-14,0,0,U-2022,0,2017-06-28
19039,PRODUCT_207958_003,9669009,2034-03-14,0,0,U-2021,0,2017-06-28
19040,PRODUCT_203188_001,9670163,2026-12-28,0,1,U-1311,0,2017-07-05
19041,PRODUCT_202806_001,8952018,2030-10-15,0,0,U-2027,0,2017-07-18
19042,PRODUCT_022410_002,9687454,2029-08-07,0,1,U-1464,0,2017-07-14
19043,PRODUCT_204485_001,9687526,2035-01-30,0,0,U-1857,0,2017-06-27
19044,PRODUCT_208610_001,9539250,2025-10-07,1,1,U-2028,0,2017-07-18
19045,PRODUCT_202806_002,7994185,2030-01-20,1,1,U-2031,0,2013-06-13
19046,PRODUCT_209195_001,8940718,2032-11-16,1,1,U-2040,0,2017-07-28
19047,PRODUCT_209195_001,8889159,2029-03-26,1,1,U-2039,0,2017-07-28
19048,PRODUCT_209195_001,8921341,2032-11-16,1,1,U-2040,0,2017-07-28
19049,PRODUCT_209195_001,8633309,2029-03-26,1,1,U-2039,0,2017-07-28
19050,PRODUCT_202811_003,9708371,2033-08-16,0,1,U-1516,0,2017-08-10
19051,PRODUCT_208780_001,8592462,2029-04-22,0,0,U-2062,0,2017-02-10
19052,PRODUCT_208780_001,8318780,2030-01-08,0,0,U-2081,0,2017-02-10
19053,PRODUCT_208780_001,7635707,2029-04-22,0,0,U-2074,0,2017-02-10
19054,PRODUCT_208780_001,8609701,2029-04-22,0,0,U-2065,0,2017-02-10
19055,PRODUCT_208780_001,8609701,2029-04-22,0,0,U-2066,0,2017-02-10
19056,PRODUCT_208780_001,8013002,2030-01-08,0,0,U-2082,0,2017-02-10
19057,PRODUCT_208780_003,8318780,2030-01-08,0,0,U-2081,0,2017-02-10
19058,PRODUCT_208780_003,8778947,2033-08-30,0,0,U-2044,0,2017-02-10
19059,PRODUCT_208780_003,7635707,2029-04-22,0,0,U-2083,0,2017-02-10
19060,PRODUCT_208603_001,9549899,2033-07-01,0,1,U-1556,0,2017-02-21
19062,PRODUCT_208065_002,9732058,2032-07-25,1,1,U-1777,0,2017-08-29
19063,PRODUCT_209936_001,9636344,2032-03-29,0,0,U-2124,0,2017-10-10
19066,PRODUCT_022416_001,9763954,2028-09-13,0,0,U-2123,0,2017-10-10
19067,PRODUCT_021929_001,7759328,2023-01-29,0,1,U-2001,0,
19075,PRODUCT_209115_001,7531530,2024-07-23,0,0,U-2012,0,2016-12-21
19076,PRODUCT_209115_001,7351701,2024-07-23,0,0,U-2012,0,2016-12-21
19077,PRODUCT_209115_003,8143241,2027-08-12,0,0,U-2012,0,2017-05-09
19078,PRODUCT_208277_001,6949571,2024-06-08,1,1,U-2089,0,2016-05-27
19079,PRODUCT_209531_001,9717750,2030-06-17,0,0,U-1943,0,2017-08-31
19080,PRODUCT_204485_001,9744209,2035-01-30,0,0,U-1857,0,2017-08-29
19081,PRODUCT_209862_001,9724471,2027-05-23,0,1,U-2092,0,2017-08-23
19082,PRODUCT_208780_003,7910610,2030-01-08,0,0,U-2048,0,2017-02-10
19083,PRODUCT_208780_003,8609701,2029-04-22,0,0,U-2066,0,2017-02-10
19084,PRODUCT_208794_001,7968559,2027-12-11,0,0,U-1979,0,2017-03-23
19085,PRODUCT_208799_003,9066957,2034-10-06,0,1,U-645,0,2017-01-30
19086,PRODUCT_208780_003,8013002,2030-01-08,0,0,U-2047,0,2017-02-10
19087,PRODUCT_208780_003,8013002,2030-01-08,0,0,U-2082,0,2017-02-10
19088,PRODUCT_208780_003,7816383,2030-01-08,0,0,U-2042,0,2017-02-10
19089,PRODUCT_208780_003,8592462,2029-04-22,0,0,U-2062,0,2017-02-10
19091,PRODUCT_201023_001,8927592*PED,2031-04-27,0,0,,0,
19092,PRODUCT_205388_001,9486406*PED,2034-04-23,0,0,,0,
19093,PRODUCT_205786_001,7754731*PED,2029-09-11,0,0,,0,
19094,PRODUCT_205786_001,7217713*PED,2023-04-21,0,0,,0,
19097,PRODUCT_208510_005,7655630,2023-02-24,1,1,,0,2017-02-27
19103,PRODUCT_208799_002,8714149,2032-02-25,0,1,,0,2017-01-30
19104,PRODUCT_203496_004,9604901,2028-12-15,1,0,,0,2017-03-28
19105,PRODUCT_022272_002,9770416,2027-08-24,0,1,,0,2017-09-27
19108,PRODUCT_206627_005,9675610,2023-06-16,0,1,,0,2017-07-12
19109,PRODUCT_206627_007,9750703,2031-12-21,0,1,,0,2017-09-14
19111,PRODUCT_208799_001,8714149,2032-02-25,0,1,,0,2017-01-30
19112,PRODUCT_020800_003,7905352,2027-04-12,0,1,,0,2017-06-02
19115,PRODUCT_208558_001,7981889,2024-10-11,1,1,,0,2017-09-15
19116,PRODUCT_200327_002,9629861,2030-09-21,0,1,,0,2017-05-17
19117,PRODUCT_208944_001,8889740,2025-11-23,0,1,,0,2017-09-21
19118,PRODUCT_203108_001,8733341,2030-10-16,0,1,,0,2015-09-03
19119,PRODUCT_209935_001,8685980,2030-05-25,1,1,,0,2017-05-19
19120,PRODUCT_208799_003,9216260,2031-06-28,0,1,,0,2017-01-30
19121,PRODUCT_203496_003,9604901,2028-12-15,1,0,,0,2017-03-28
19122,PRODUCT_209091_001,8628799,2025-07-13,0,1,,0,2017-03-22
19123,PRODUCT_022145_002,9649311,2030-10-21,0,1,,0,2017-06-23
19124,PRODUCT_205649_005,9616028,2030-11-12,0,1,,0,2017-08-30
19125,PRODUCT_202833_001,9833429,2026-12-18,0,1,,0,2017-12-06
19126,PRODUCT_022572_001,9649428,2029-05-21,0,0,U-2095,0,2017-06-09
19127,PRODUCT_208090_001,9737530,2036-09-02,0,1,U-1556,0,2017-08-23
19128,PRODUCT_205552_001,8952015,2026-12-28,0,0,U-1456,0,2017-09-01
19129,PRODUCT_203752_003,9730900,2028-07-10,0,0,U-2086,0,2017-08-18
19131,PRODUCT_020866_001,9352025,2030-06-07,0,0,U-2118,0,2017-09-27
19132,PRODUCT_022416_004,9750747,2032-08-24,0,0,U-2121,0,2017-09-28
19133,PRODUCT_022416_004,9750747,2032-08-24,0,0,U-2041,0,2017-09-28
19138,PRODUCT_207925_002,9670163,2026-12-28,0,1,U-1311,0,2017-07-05
19139,PRODUCT_208090_004,9682075,2030-12-10,0,1,U-1556,0,2017-06-20
19140,PRODUCT_021514_002,9668981,2025-10-07,0,0,U-2024,0,2017-07-06
19141,PRODUCT_208510_001,7678771,2023-02-24,0,1,U-727,0,2017-02-27
19142,PRODUCT_208510_002,7105486,2023-02-24,0,0,U-727,0,2017-02-27
19143,PRODUCT_208510_002,7687467,2023-02-24,0,1,U-727,0,2017-02-27
19144,PRODUCT_208510_002,7713936,2023-02-24,0,0,U-727,0,2017-02-27
19145,PRODUCT_208510_003,7659254,2023-02-24,0,0,U-727,0,2017-02-27
19146,PRODUCT_208510_005,7671030,2023-02-24,0,1,U-727,0,2017-02-27
19147,PRODUCT_208510_006,7105486,2023-02-24,0,0,U-727,0,2017-02-27
19148,PRODUCT_208510_006,7718619,2023-02-24,0,1,U-727,0,2017-02-27
19149,PRODUCT_208510_006,7674774,2023-02-24,0,1,U-727,0,2017-02-27
19150,PRODUCT_209501_003,8945620,2026-11-02,0,1,U-2137,0,2017-11-09
19161,PRODUCT_200603_001,9815827,2024-02-20,0,0,U-2166,0,2017-12-12
19162,PRODUCT_200603_002,9815827,2024-02-20,0,0,U-2166,0,2017-12-12
19163,PRODUCT_200603_003,9815827,2024-02-20,0,0,U-543,0,2017-12-12
19164,PRODUCT_205552_001,9814721,2031-06-03,0,0,U-1947,0,2017-11-29
19166,PRODUCT_020845_003,9770570,2036-05-03,0,0,U-2148,0,2017-10-25
19169,PRODUCT_208325_002,9820938,2034-06-27,0,1,,0,2017-11-29
19171,PRODUCT_208447_001,8436185,2029-04-24,1,0,,0,2017-04-24
19173,PRODUCT_205649_005,7919598,2029-12-16,1,0,,0,2017-08-30
19174,PRODUCT_208510_002,7655630,2023-02-24,1,1,,0,2017-02-27
19175,PRODUCT_203567_001,9662394,2034-10-02,0,1,,0,2017-05-30
19177,PRODUCT_208798_001,9216260,2031-06-28,0,1,,0,2017-01-30
19178,PRODUCT_208798_001,8651103,2028-03-26,0,1,,0,2017-01-30
19179,PRODUCT_208082_002,8524733,2031-04-03,1,1,,0,2017-04-04
19181,PRODUCT_208692_001,9724342,2033-07-09,0,1,,0,2017-08-25
19182,PRODUCT_206030_001,9629797,2028-11-10,0,0,U-2006,0,2017-05-10
19185,PRODUCT_203496_005,9604901,2028-12-15,1,0,,0,2017-03-28
19186,PRODUCT_207975_003,8445018,2029-07-31,0,1,,0,2017-01-19
19187,PRODUCT_209935_001,8415355,2031-03-13,1,1,,0,2017-05-19
19189,PRODUCT_208854_001,RE46365,2028-01-11,1,1,,0,2017-05-02
19190,PRODUCT_206627_003,9763933,2027-08-24,0,1,,0,2017-09-19
19193,PRODUCT_206627_005,9775809,2027-08-24,0,1,,0,2017-10-04
19194,PRODUCT_208944_001,8895614,2025-11-23,0,1,,0,2017-09-21
19195,PRODUCT_208798_003,8651103,2028-03-26,0,1,,0,2017-01-30
19198,PRODUCT_021821_001,9694078,2026-03-13,0,1,,0,2017-08-01
19200,PRODUCT_206627_006,9770416,2027-08-24,0,1,,0,2017-09-27
19201,PRODUCT_021964_001,9669096,2024-04-08,0,1,,0,2017-06-09
19202,PRODUCT_208799_002,7540282,2023-05-06,0,1,,0,2017-01-30
19203,PRODUCT_022272_006,9675610,2023-06-16,0,1,,0,2017-07-12
19204,PRODUCT_209022_001,8522778,2024-04-20,0,1,,0,
19205,PRODUCT_209091_001,7919598,2029-12-16,1,0,,0,2017-03-22
19206,PRODUCT_207921_002,8931476,2031-07-17,0,1,,0,2017-08-28
19207,PRODUCT_203496_001,9604901,2028-12-15,1,0,,0,2017-03-28
19208,PRODUCT_205489_001,9072680,2032-06-28,0,1,,0,2017-07-20
19209,PRODUCT_021225_001,9668912,2031-04-01,0,1,,0,2017-06-28
19210,PRODUCT_208510_001,7687466,2023-02-24,0,1,,0,2017-02-27
19211,PRODUCT_208447_001,8071623,2031-03-27,1,1,,0,2017-04-24
19214,PRODUCT_022272_003,9775808,2027-08-24,0,1,,0,2017-10-04
19215,PRODUCT_208510_003,7687466,2023-02-24,0,1,,0,2017-02-27
19216,PRODUCT_208090_004,9763883,2023-07-07,0,1,,0,2017-09-20
19217,PRODUCT_208090_005,9592200,2023-07-07,0,1,,0,2017-03-20
19218,PRODUCT_209862_001,9737669,2024-11-23,0,1,,0,2017-08-30
19219,PRODUCT_205755_001,8835430,2023-01-31,1,1,,0,2017-06-15
19220,PRODUCT_209940_001,8513255,2024-05-22,1,1,,0,2017-12-07
19221,PRODUCT_208552_001,8883838,2031-12-01,0,1,,0,2017-02-09
19224,PRODUCT_208325_001,8377880,2030-07-29,1,1,,0,2017-06-01
19227,PRODUCT_203159_001,9668912,2031-04-01,0,1,,0,2017-06-28
19232,PRODUCT_021985_002,8617595*PED,2026-08-19,0,0,,0,
19237,PRODUCT_021936_001,8733341*PED,2031-04-16,0,0,,0,
19238,PRODUCT_203045_002,7169780*PED,2024-04-03,0,0,,0,
19239,PRODUCT_203045_002,7217713*PED,2023-04-21,0,0,,0,
19240,PRODUCT_203045_002,7754731*PED,2029-09-11,0,0,,0,
19241,PRODUCT_203045_001,7435734*PED,2023-04-21,0,0,,0,
19242,PRODUCT_205786_001,7435734*PED,2023-04-21,0,0,,0,
19244,PRODUCT_207027_001,7795293*PED,2023-11-21,0,0,,0,
19245,PRODUCT_208694_001,9254286*PED,2033-01-09,0,0,,0,
19246,PRODUCT_206510_001,7169780*PED,2024-04-03,0,0,,0,
19247,PRODUCT_206756_001,7837235*PED,2028-09-13,0,0,,0,
19248,PRODUCT_204824_001,9629959,2026-01-24,0,1,,0,2017-05-25
19249,PRODUCT_206627_002,9675610,2023-06-16,0,1,,0,2017-07-12
19252,PRODUCT_208400_001,9259427,2033-01-02,0,1,,0,2017-05-12
19254,PRODUCT_206627_003,9775809,2027-08-24,0,1,,0,2017-10-04
19255,PRODUCT_209115_003,9045487,2031-02-10,1,1,,0,2017-05-09
19256,PRODUCT_208798_003,7540282,2023-05-06,0,1,,0,2017-01-30
19259,PRODUCT_201635_001,9622983,2027-11-16,0,1,U-1992,0,2017-04-20
19260,PRODUCT_202292_001,9585868,2031-10-31,0,0,U-1319,0,2017-07-24
19263,PRODUCT_208383_001,9555023,2026-11-07,0,0,U-1502,0,2017-07-21
19264,PRODUCT_208383_001,8404724,2031-03-29,0,1,U-2034,0,2017-07-21
19265,PRODUCT_022063_001,9173857,2026-05-12,0,0,U-2025,0,2017-07-07
19266,PRODUCT_205637_003,9655843,2027-07-23,0,1,U-2017,0,2017-06-13
19267,PRODUCT_202788_003,9642797,2027-01-25,0,1,U-55,0,2017-05-15
19268,PRODUCT_202788_004,9642797,2027-01-25,0,1,U-55,0,2017-05-15
19269,PRODUCT_205637_001,9655843,2027-07-23,0,1,U-2017,0,2017-06-13
19270,PRODUCT_021272_001,9713599,2024-12-16,0,0,U-2036,0,2017-07-25
19271,PRODUCT_021923_001,9737488,2028-09-10,0,1,U-1696,0,2017-09-20
19272,PRODUCT_021923_001,9737488,2028-09-10,0,1,U-2107,0,2017-09-20
19273,PRODUCT_209661_001,9375404,2033-02-18,0,1,U-1382,0,2017-03-03
19275,PRODUCT_208090_005,9248195,2023-07-07,0,0,U-1556,0,2016-07-19
19277,PRODUCT_208944_002,8796337,2025-11-23,0,0,U-2106,0,2017-09-21
19278,PRODUCT_202155_001,6967208,2026-11-21,1,1,U-1167,0,2013-01-25
19279,PRODUCT_208780_001,8778947,2033-08-30,0,0,U-2045,0,2017-02-10
19282,PRODUCT_205596_001,9750822,2029-03-13,0,1,,0,2017-11-28
19283,PRODUCT_209777_003,7955619,2028-08-12,0,1,,0,2017-05-19
19284,PRODUCT_022569_001,9731869,2032-01-26,0,1,,0,2017-09-01
19285,PRODUCT_208799_003,9463288,2025-05-19,0,1,,0,2017-01-30
19287,PRODUCT_208799_002,8651103,2028-03-26,0,1,,0,2017-01-30
19288,PRODUCT_208798_001,8978966,2032-01-13,0,1,,0,2017-01-30
19292,PRODUCT_208552_001,7812049,2028-05-02,0,0,U-1959,0,2017-02-09
