chembl_id,entity_type,entity_id,status,last_active
CHEMBL1007738,ASSAY,551872,ACTIVE,34.0
CHEMBL1007739,ASSAY,551873,ACTIVE,34.0
CHEMBL100774,COMPOUND,161470,ACTIVE,34.0
CHEMBL1007740,ASSAY,551874,ACTIVE,34.0
CHEMBL1007741,ASSAY,551875,ACTIVE,34.0
CHEMBL1007742,ASSAY,551876,ACTIVE,34.0
CHEMBL1007743,ASSAY,551877,ACTIVE,34.0
CHEMBL1007744,ASSAY,551878,ACTIVE,34.0
CHEMBL1007745,ASSAY,551879,ACTIVE,34.0
CHEMBL1007746,ASSAY,551880,ACTIVE,34.0
CHEMBL1007747,ASSAY,551881,ACTIVE,34.0
CHEMBL1007748,ASSAY,551882,ACTIVE,34.0
CHEMBL1007749,ASSAY,551883,ACTIVE,34.0
CHEMBL100775,COMPOUND,162982,ACTIVE,34.0
CHEMBL1007750,ASSAY,551884,ACTIVE,34.0
CHEMBL1007751,ASSAY,551885,ACTIVE,34.0
CHEMBL1007752,ASSAY,551886,ACTIVE,34.0
CHEMBL1007753,ASSAY,551887,ACTIVE,34.0
CHEMBL1007754,ASSAY,551888,ACTIVE,34.0
CHEMBL1007755,ASSAY,551889,ACTIVE,34.0
CHEMBL1007756,ASSAY,551890,ACTIVE,34.0
CHEMBL1007757,ASSAY,551891,ACTIVE,34.0
CHEMBL1007758,ASSAY,551892,ACTIVE,34.0
CHEMBL1007759,ASSAY,551893,ACTIVE,34.0
CHEMBL100776,COMPOUND,164166,ACTIVE,34.0
CHEMBL1007760,ASSAY,551894,ACTIVE,34.0
CHEMBL1007761,ASSAY,551895,ACTIVE,34.0
CHEMBL1007762,ASSAY,551896,ACTIVE,34.0
CHEMBL1007763,ASSAY,551897,ACTIVE,34.0
CHEMBL1007764,ASSAY,551898,ACTIVE,34.0
CHEMBL1007765,ASSAY,551899,ACTIVE,34.0
CHEMBL1007766,ASSAY,551900,ACTIVE,34.0
CHEMBL1007767,ASSAY,551901,ACTIVE,34.0
CHEMBL1007768,ASSAY,551902,ACTIVE,34.0
CHEMBL1007769,ASSAY,551903,ACTIVE,34.0
CHEMBL100777,COMPOUND,165204,ACTIVE,34.0
CHEMBL1007770,ASSAY,551904,ACTIVE,34.0
CHEMBL1007771,ASSAY,551905,ACTIVE,34.0
CHEMBL1007772,ASSAY,551906,ACTIVE,34.0
CHEMBL1007773,ASSAY,551907,ACTIVE,34.0
CHEMBL1007774,ASSAY,551908,ACTIVE,34.0
CHEMBL1007775,ASSAY,551909,ACTIVE,34.0
CHEMBL1007776,ASSAY,551910,ACTIVE,34.0
CHEMBL1007777,ASSAY,551911,ACTIVE,34.0
CHEMBL1007778,ASSAY,551912,ACTIVE,34.0
CHEMBL1007779,ASSAY,551913,ACTIVE,34.0
CHEMBL100778,COMPOUND,165308,ACTIVE,34.0
CHEMBL1007780,ASSAY,551914,ACTIVE,34.0
CHEMBL1007781,ASSAY,551915,ACTIVE,34.0
CHEMBL1007782,ASSAY,551916,ACTIVE,34.0
CHEMBL1007783,ASSAY,551917,ACTIVE,34.0
CHEMBL1007784,ASSAY,551918,ACTIVE,34.0
CHEMBL1007785,ASSAY,551919,ACTIVE,34.0
CHEMBL1007786,ASSAY,480949,ACTIVE,34.0
CHEMBL1007787,ASSAY,480950,ACTIVE,34.0
CHEMBL1007788,ASSAY,480951,ACTIVE,34.0
CHEMBL1007789,ASSAY,480952,ACTIVE,34.0
CHEMBL100779,COMPOUND,164852,ACTIVE,34.0
CHEMBL1007790,ASSAY,480953,ACTIVE,34.0
CHEMBL1007791,ASSAY,480954,ACTIVE,34.0
CHEMBL1007792,ASSAY,480955,ACTIVE,34.0
CHEMBL1007793,ASSAY,480956,ACTIVE,34.0
CHEMBL1007794,ASSAY,480957,ACTIVE,34.0
CHEMBL1007795,ASSAY,480958,ACTIVE,34.0
CHEMBL1007796,ASSAY,480959,ACTIVE,34.0
CHEMBL1007797,ASSAY,480960,ACTIVE,34.0
CHEMBL1007798,ASSAY,480961,ACTIVE,34.0
CHEMBL1007799,ASSAY,480962,ACTIVE,34.0
CHEMBL10078,COMPOUND,6653,ACTIVE,34.0
CHEMBL100780,COMPOUND,165408,ACTIVE,34.0
CHEMBL1007800,ASSAY,480963,ACTIVE,34.0
CHEMBL1007801,ASSAY,480964,ACTIVE,34.0
CHEMBL1007802,ASSAY,480965,ACTIVE,34.0
CHEMBL1007803,ASSAY,480966,ACTIVE,34.0
CHEMBL1007804,ASSAY,480967,ACTIVE,34.0
CHEMBL1007805,ASSAY,480968,ACTIVE,34.0
CHEMBL1007806,ASSAY,480969,ACTIVE,34.0
CHEMBL1007807,ASSAY,480970,ACTIVE,34.0
CHEMBL1007808,ASSAY,480971,ACTIVE,34.0
CHEMBL1007809,ASSAY,480972,ACTIVE,34.0
CHEMBL100781,COMPOUND,163999,ACTIVE,34.0
CHEMBL1007810,ASSAY,480973,ACTIVE,34.0
CHEMBL1007811,ASSAY,480974,ACTIVE,34.0
CHEMBL1007812,ASSAY,480975,ACTIVE,34.0
CHEMBL1007813,ASSAY,480976,ACTIVE,34.0
CHEMBL1007814,ASSAY,480977,ACTIVE,34.0
CHEMBL1007815,ASSAY,480978,ACTIVE,34.0
CHEMBL1007816,ASSAY,481184,ACTIVE,34.0
CHEMBL1007817,ASSAY,481185,ACTIVE,34.0
CHEMBL1007818,ASSAY,481186,ACTIVE,34.0
CHEMBL1007819,ASSAY,481187,ACTIVE,34.0
CHEMBL100782,COMPOUND,162193,ACTIVE,34.0
CHEMBL1007820,ASSAY,481188,ACTIVE,34.0
CHEMBL1007821,ASSAY,481189,ACTIVE,34.0
CHEMBL1007822,ASSAY,481190,ACTIVE,34.0
CHEMBL1007823,ASSAY,481191,ACTIVE,34.0
CHEMBL1007824,ASSAY,481192,ACTIVE,34.0
CHEMBL1007825,ASSAY,481193,ACTIVE,34.0
CHEMBL1007826,ASSAY,481194,ACTIVE,34.0
CHEMBL1007827,ASSAY,481195,ACTIVE,34.0
CHEMBL1007828,ASSAY,481196,ACTIVE,34.0
CHEMBL1007829,ASSAY,481197,ACTIVE,34.0
CHEMBL100783,COMPOUND,162856,INACTIVE,
CHEMBL1007830,ASSAY,481198,ACTIVE,34.0
CHEMBL1007831,ASSAY,481199,ACTIVE,34.0
CHEMBL1007832,ASSAY,481200,ACTIVE,34.0
CHEMBL1007833,ASSAY,481201,ACTIVE,34.0
CHEMBL1007834,ASSAY,481202,ACTIVE,34.0
CHEMBL1007835,ASSAY,481203,ACTIVE,34.0
CHEMBL1007836,ASSAY,481204,ACTIVE,34.0
CHEMBL1007837,ASSAY,481205,ACTIVE,34.0
CHEMBL1007838,ASSAY,481206,ACTIVE,34.0
CHEMBL1007839,ASSAY,481207,ACTIVE,34.0
CHEMBL100784,COMPOUND,162314,ACTIVE,34.0
CHEMBL1007840,ASSAY,481208,ACTIVE,34.0
CHEMBL1007841,ASSAY,481209,ACTIVE,34.0
CHEMBL1007842,ASSAY,481210,ACTIVE,34.0
CHEMBL1007843,ASSAY,481211,ACTIVE,34.0
CHEMBL1007844,ASSAY,481212,ACTIVE,34.0
CHEMBL1007845,ASSAY,481213,ACTIVE,34.0
CHEMBL1007846,ASSAY,481214,ACTIVE,34.0
CHEMBL1007847,ASSAY,481215,ACTIVE,34.0
CHEMBL1007848,ASSAY,481216,ACTIVE,34.0
CHEMBL1007849,ASSAY,481217,ACTIVE,34.0
CHEMBL100785,COMPOUND,163392,ACTIVE,34.0
CHEMBL1007850,ASSAY,481218,ACTIVE,34.0
CHEMBL1007851,ASSAY,481219,ACTIVE,34.0
CHEMBL1007852,ASSAY,481220,ACTIVE,34.0
CHEMBL1007853,ASSAY,481221,ACTIVE,34.0
CHEMBL1007854,ASSAY,481222,ACTIVE,34.0
CHEMBL1007855,ASSAY,481223,ACTIVE,34.0
CHEMBL1007856,ASSAY,495737,ACTIVE,34.0
CHEMBL1007857,ASSAY,495738,ACTIVE,34.0
CHEMBL1007858,ASSAY,495739,ACTIVE,34.0
CHEMBL1007859,ASSAY,495740,ACTIVE,34.0
CHEMBL100786,COMPOUND,163145,ACTIVE,34.0
CHEMBL1007860,ASSAY,495741,ACTIVE,34.0
CHEMBL1007861,ASSAY,495742,ACTIVE,34.0
CHEMBL1007862,ASSAY,495743,ACTIVE,34.0
CHEMBL1007863,ASSAY,495744,ACTIVE,34.0
CHEMBL1007864,ASSAY,495745,ACTIVE,34.0
CHEMBL1007865,ASSAY,495746,ACTIVE,34.0
CHEMBL1007866,ASSAY,495747,ACTIVE,34.0
CHEMBL1007867,ASSAY,495748,ACTIVE,34.0
CHEMBL1007868,ASSAY,495749,ACTIVE,34.0
CHEMBL1007869,ASSAY,495750,ACTIVE,34.0
CHEMBL100787,COMPOUND,167134,INACTIVE,10.0
CHEMBL1007870,ASSAY,495751,ACTIVE,34.0
CHEMBL1007871,ASSAY,495752,ACTIVE,34.0
CHEMBL1007872,ASSAY,495753,ACTIVE,34.0
CHEMBL1007873,ASSAY,495754,ACTIVE,34.0
CHEMBL1007874,ASSAY,495755,ACTIVE,34.0
CHEMBL1007875,ASSAY,495756,ACTIVE,34.0
CHEMBL1007876,ASSAY,495757,ACTIVE,34.0
CHEMBL1007877,ASSAY,495758,ACTIVE,34.0
CHEMBL1007878,ASSAY,495759,ACTIVE,34.0
CHEMBL1007879,ASSAY,495760,ACTIVE,34.0
CHEMBL100788,COMPOUND,164874,ACTIVE,34.0
CHEMBL1007880,ASSAY,495761,ACTIVE,34.0
CHEMBL1007881,ASSAY,495762,ACTIVE,34.0
CHEMBL1007882,ASSAY,495763,ACTIVE,34.0
CHEMBL1007883,ASSAY,495764,ACTIVE,34.0
CHEMBL1007884,ASSAY,495765,ACTIVE,34.0
CHEMBL1007885,ASSAY,495766,ACTIVE,34.0
CHEMBL1007886,ASSAY,495767,ACTIVE,34.0
CHEMBL1007887,ASSAY,495768,ACTIVE,34.0
CHEMBL1007888,ASSAY,495769,ACTIVE,34.0
CHEMBL1007889,ASSAY,495770,ACTIVE,34.0
CHEMBL100789,COMPOUND,166264,ACTIVE,34.0
CHEMBL1007890,ASSAY,495771,ACTIVE,34.0
CHEMBL1007891,ASSAY,495772,ACTIVE,34.0
CHEMBL1007892,ASSAY,495773,ACTIVE,34.0
CHEMBL1007893,ASSAY,495774,ACTIVE,34.0
CHEMBL1007894,ASSAY,495775,ACTIVE,34.0
CHEMBL1007895,ASSAY,495776,ACTIVE,34.0
CHEMBL1007896,ASSAY,495777,ACTIVE,34.0
CHEMBL1007897,ASSAY,495778,ACTIVE,34.0
CHEMBL1007898,ASSAY,495779,ACTIVE,34.0
CHEMBL1007899,ASSAY,495780,ACTIVE,34.0
CHEMBL10079,COMPOUND,6837,ACTIVE,34.0
CHEMBL100790,COMPOUND,162513,ACTIVE,34.0
CHEMBL1007900,ASSAY,495781,ACTIVE,34.0
CHEMBL1007901,ASSAY,495782,ACTIVE,34.0
CHEMBL1007902,ASSAY,495783,ACTIVE,34.0
CHEMBL1007903,ASSAY,495784,ACTIVE,34.0
CHEMBL1007904,ASSAY,495785,ACTIVE,34.0
CHEMBL1007905,ASSAY,495786,ACTIVE,34.0
CHEMBL1007906,ASSAY,495787,ACTIVE,34.0
CHEMBL1007907,ASSAY,495788,ACTIVE,34.0
CHEMBL1007908,ASSAY,495789,ACTIVE,34.0
CHEMBL1007909,ASSAY,495790,ACTIVE,34.0
CHEMBL100791,COMPOUND,165250,INACTIVE,
CHEMBL1007910,ASSAY,495791,ACTIVE,34.0
CHEMBL1007911,ASSAY,495792,ACTIVE,34.0
CHEMBL1007912,ASSAY,495793,ACTIVE,34.0
CHEMBL1007913,ASSAY,495794,ACTIVE,34.0
CHEMBL1007914,ASSAY,495795,ACTIVE,34.0
CHEMBL1007915,ASSAY,495796,ACTIVE,34.0
CHEMBL1007916,ASSAY,498144,ACTIVE,34.0
CHEMBL1007917,ASSAY,498145,ACTIVE,34.0
CHEMBL1007918,ASSAY,498146,ACTIVE,34.0
CHEMBL1007919,ASSAY,498147,ACTIVE,34.0
CHEMBL100792,COMPOUND,164025,ACTIVE,34.0
CHEMBL1007920,ASSAY,498148,ACTIVE,34.0
CHEMBL1007921,ASSAY,498149,ACTIVE,34.0
CHEMBL1007922,ASSAY,498150,ACTIVE,34.0
CHEMBL1007923,ASSAY,498151,ACTIVE,34.0
CHEMBL1007924,ASSAY,498152,ACTIVE,34.0
CHEMBL1007925,ASSAY,498153,ACTIVE,34.0
CHEMBL1007926,ASSAY,496273,ACTIVE,34.0
CHEMBL1007927,ASSAY,496274,ACTIVE,34.0
CHEMBL1007928,ASSAY,496275,ACTIVE,34.0
CHEMBL1007929,ASSAY,496276,ACTIVE,34.0
CHEMBL100793,COMPOUND,164582,ACTIVE,34.0
CHEMBL1007930,ASSAY,496277,ACTIVE,34.0
CHEMBL1007931,ASSAY,496278,ACTIVE,34.0
CHEMBL1007932,ASSAY,496279,ACTIVE,34.0
CHEMBL1007933,ASSAY,496280,ACTIVE,34.0
CHEMBL1007934,ASSAY,496281,ACTIVE,34.0
CHEMBL1007935,ASSAY,496282,ACTIVE,34.0
CHEMBL1007936,ASSAY,496283,ACTIVE,34.0
CHEMBL1007937,ASSAY,496284,ACTIVE,34.0
CHEMBL1007938,ASSAY,496285,ACTIVE,34.0
CHEMBL1007939,ASSAY,496286,ACTIVE,34.0
CHEMBL100794,COMPOUND,166033,ACTIVE,34.0
CHEMBL1007940,ASSAY,496287,ACTIVE,34.0
CHEMBL1007941,ASSAY,496288,ACTIVE,34.0
CHEMBL1007942,ASSAY,496289,ACTIVE,34.0
CHEMBL1007943,ASSAY,496290,ACTIVE,34.0
CHEMBL1007944,ASSAY,496291,ACTIVE,34.0
CHEMBL1007945,ASSAY,496292,ACTIVE,34.0
CHEMBL1007946,ASSAY,496293,ACTIVE,34.0
CHEMBL1007947,ASSAY,496294,ACTIVE,34.0
CHEMBL1007948,ASSAY,496295,ACTIVE,34.0
CHEMBL1007949,ASSAY,496296,ACTIVE,34.0
CHEMBL100795,COMPOUND,166468,ACTIVE,34.0
CHEMBL1007950,ASSAY,496297,ACTIVE,34.0
CHEMBL1007951,ASSAY,496298,ACTIVE,34.0
CHEMBL1007952,ASSAY,496299,ACTIVE,34.0
CHEMBL1007953,ASSAY,496300,ACTIVE,34.0
CHEMBL1007954,ASSAY,496301,ACTIVE,34.0
CHEMBL1007955,ASSAY,496302,ACTIVE,34.0
CHEMBL1007956,ASSAY,496303,ACTIVE,34.0
CHEMBL1007957,ASSAY,496304,ACTIVE,34.0
CHEMBL1007958,ASSAY,496305,ACTIVE,34.0
CHEMBL1007959,ASSAY,496306,ACTIVE,34.0
CHEMBL100796,COMPOUND,166542,ACTIVE,34.0
CHEMBL1007960,ASSAY,496492,ACTIVE,34.0
CHEMBL1007961,ASSAY,496493,ACTIVE,34.0
CHEMBL1007962,ASSAY,496494,ACTIVE,34.0
CHEMBL1007963,ASSAY,496495,ACTIVE,34.0
CHEMBL1007964,ASSAY,496496,ACTIVE,34.0
CHEMBL1007965,ASSAY,496497,ACTIVE,34.0
CHEMBL1007966,ASSAY,496498,ACTIVE,34.0
CHEMBL1007967,ASSAY,496499,ACTIVE,34.0
CHEMBL1007968,ASSAY,496500,ACTIVE,34.0
CHEMBL1007969,ASSAY,496501,ACTIVE,34.0
CHEMBL100797,COMPOUND,165606,ACTIVE,34.0
CHEMBL1007970,ASSAY,496502,ACTIVE,34.0
CHEMBL1007971,ASSAY,496503,ACTIVE,34.0
CHEMBL1007972,ASSAY,496504,ACTIVE,34.0
CHEMBL1007973,ASSAY,496505,ACTIVE,34.0
CHEMBL1007974,ASSAY,496506,ACTIVE,34.0
CHEMBL1007975,ASSAY,496507,ACTIVE,34.0
CHEMBL1007976,ASSAY,496508,ACTIVE,34.0
CHEMBL1007977,ASSAY,496509,ACTIVE,34.0
CHEMBL1007978,ASSAY,496510,ACTIVE,34.0
CHEMBL1007979,ASSAY,496511,ACTIVE,34.0
CHEMBL100798,COMPOUND,163385,ACTIVE,34.0
CHEMBL1007980,ASSAY,496512,ACTIVE,34.0
CHEMBL1007981,ASSAY,496513,ACTIVE,34.0
CHEMBL1007982,ASSAY,496514,ACTIVE,34.0
CHEMBL1007983,ASSAY,496515,ACTIVE,34.0
CHEMBL1007984,ASSAY,496516,ACTIVE,34.0
CHEMBL1007985,ASSAY,496517,ACTIVE,34.0
CHEMBL1007986,ASSAY,496518,ACTIVE,34.0
CHEMBL1007987,ASSAY,496519,ACTIVE,34.0
CHEMBL1007988,ASSAY,496520,ACTIVE,34.0
CHEMBL1007989,ASSAY,497009,ACTIVE,34.0
CHEMBL100799,COMPOUND,164970,ACTIVE,34.0
CHEMBL1007990,ASSAY,497010,ACTIVE,34.0
CHEMBL1007991,ASSAY,497011,ACTIVE,34.0
CHEMBL1007992,ASSAY,497012,ACTIVE,34.0
CHEMBL1007993,ASSAY,497013,ACTIVE,34.0
CHEMBL1007994,ASSAY,497014,ACTIVE,34.0
CHEMBL1007995,ASSAY,497015,ACTIVE,34.0
CHEMBL1007996,ASSAY,497016,ACTIVE,34.0
CHEMBL1007997,ASSAY,497017,ACTIVE,34.0
CHEMBL1007998,ASSAY,497018,ACTIVE,34.0
CHEMBL1007999,ASSAY,497019,ACTIVE,34.0
CHEMBL1008,COMPOUND,112651,ACTIVE,34.0
CHEMBL10080,COMPOUND,6838,ACTIVE,34.0
CHEMBL100800,COMPOUND,166352,ACTIVE,34.0
CHEMBL1008000,ASSAY,497020,ACTIVE,34.0
CHEMBL1008001,ASSAY,497021,ACTIVE,34.0
CHEMBL1008002,ASSAY,497022,ACTIVE,34.0
CHEMBL1008003,ASSAY,497023,ACTIVE,34.0
CHEMBL1008004,ASSAY,495534,ACTIVE,34.0
CHEMBL1008005,ASSAY,495535,ACTIVE,34.0
CHEMBL1008006,ASSAY,495536,ACTIVE,34.0
CHEMBL1008007,ASSAY,495537,ACTIVE,34.0
CHEMBL1008008,ASSAY,495538,ACTIVE,34.0
CHEMBL1008009,ASSAY,495539,ACTIVE,34.0
CHEMBL100801,COMPOUND,165100,ACTIVE,34.0
CHEMBL1008010,ASSAY,495540,ACTIVE,34.0
CHEMBL1008011,ASSAY,494939,ACTIVE,34.0
CHEMBL1008012,ASSAY,494940,ACTIVE,34.0
CHEMBL1008013,ASSAY,494941,ACTIVE,34.0
CHEMBL1008014,ASSAY,494942,ACTIVE,34.0
CHEMBL1008015,ASSAY,494943,ACTIVE,34.0
CHEMBL1008016,ASSAY,494944,ACTIVE,34.0
CHEMBL1008017,ASSAY,494945,ACTIVE,34.0
CHEMBL1008018,ASSAY,494946,ACTIVE,34.0
CHEMBL1008019,ASSAY,494947,ACTIVE,34.0
CHEMBL100802,COMPOUND,165400,ACTIVE,34.0
CHEMBL1008020,ASSAY,494948,ACTIVE,34.0
CHEMBL1008021,ASSAY,494949,ACTIVE,34.0
CHEMBL1008022,ASSAY,494950,ACTIVE,34.0
CHEMBL1008023,ASSAY,494951,ACTIVE,34.0
CHEMBL1008024,ASSAY,494952,ACTIVE,34.0
CHEMBL1008025,ASSAY,494953,ACTIVE,34.0
CHEMBL1008026,ASSAY,494954,ACTIVE,34.0
CHEMBL1008027,ASSAY,494955,ACTIVE,34.0
CHEMBL1008028,ASSAY,494956,ACTIVE,34.0
CHEMBL1008029,ASSAY,494957,ACTIVE,34.0
CHEMBL100803,COMPOUND,165466,ACTIVE,34.0
CHEMBL1008030,ASSAY,494958,ACTIVE,34.0
CHEMBL1008031,ASSAY,494959,ACTIVE,34.0
CHEMBL1008032,ASSAY,494960,ACTIVE,34.0
CHEMBL1008033,ASSAY,494961,ACTIVE,34.0
CHEMBL1008034,ASSAY,494962,ACTIVE,34.0
CHEMBL1008035,ASSAY,494963,ACTIVE,34.0
CHEMBL1008036,ASSAY,494964,ACTIVE,34.0
CHEMBL1008037,ASSAY,494965,ACTIVE,34.0
CHEMBL1008038,ASSAY,494966,ACTIVE,34.0
CHEMBL1008039,ASSAY,494967,ACTIVE,34.0
CHEMBL100804,COMPOUND,166111,ACTIVE,34.0
CHEMBL1008040,ASSAY,494968,ACTIVE,34.0
CHEMBL1008041,ASSAY,494969,ACTIVE,34.0
CHEMBL1008042,ASSAY,494970,ACTIVE,34.0
CHEMBL1008043,ASSAY,494971,ACTIVE,34.0
CHEMBL1008044,ASSAY,494972,ACTIVE,34.0
CHEMBL1008045,ASSAY,494973,ACTIVE,34.0
CHEMBL1008046,ASSAY,494974,ACTIVE,34.0
CHEMBL1008047,ASSAY,494975,ACTIVE,34.0
CHEMBL1008048,ASSAY,494976,ACTIVE,34.0
CHEMBL1008049,ASSAY,494977,ACTIVE,34.0
CHEMBL100805,COMPOUND,165737,ACTIVE,34.0
CHEMBL1008050,ASSAY,494978,ACTIVE,34.0
CHEMBL1008051,ASSAY,494979,ACTIVE,34.0
CHEMBL1008052,ASSAY,494980,ACTIVE,34.0
CHEMBL1008053,ASSAY,494981,ACTIVE,34.0
CHEMBL1008054,ASSAY,494982,ACTIVE,34.0
CHEMBL1008055,ASSAY,494983,ACTIVE,34.0
CHEMBL1008056,ASSAY,494984,ACTIVE,34.0
CHEMBL1008057,ASSAY,509096,ACTIVE,34.0
CHEMBL1008058,ASSAY,509097,ACTIVE,34.0
CHEMBL1008059,ASSAY,509098,ACTIVE,34.0
CHEMBL100806,COMPOUND,165401,ACTIVE,34.0
CHEMBL1008060,ASSAY,509099,ACTIVE,34.0
CHEMBL1008061,ASSAY,509100,ACTIVE,34.0
CHEMBL1008062,ASSAY,509101,ACTIVE,34.0
CHEMBL1008063,ASSAY,509102,ACTIVE,34.0
CHEMBL1008064,ASSAY,509103,ACTIVE,34.0
CHEMBL1008065,ASSAY,509104,ACTIVE,34.0
CHEMBL1008066,ASSAY,509105,ACTIVE,34.0
CHEMBL1008067,ASSAY,509106,ACTIVE,34.0
CHEMBL1008068,ASSAY,509107,ACTIVE,34.0
CHEMBL1008069,ASSAY,509108,ACTIVE,34.0
CHEMBL100807,COMPOUND,164743,ACTIVE,34.0
CHEMBL1008070,ASSAY,509109,ACTIVE,34.0
CHEMBL1008071,ASSAY,509110,ACTIVE,34.0
CHEMBL1008072,ASSAY,509111,ACTIVE,34.0
CHEMBL1008073,ASSAY,509112,ACTIVE,34.0
CHEMBL1008074,ASSAY,509113,ACTIVE,34.0
CHEMBL1008075,ASSAY,509114,ACTIVE,34.0
CHEMBL1008076,ASSAY,509115,ACTIVE,34.0
CHEMBL1008077,ASSAY,509116,ACTIVE,34.0
CHEMBL1008078,ASSAY,509117,ACTIVE,34.0
CHEMBL1008079,ASSAY,509118,ACTIVE,34.0
CHEMBL100808,COMPOUND,162647,ACTIVE,34.0
CHEMBL1008080,ASSAY,509119,ACTIVE,34.0
CHEMBL1008081,ASSAY,509120,ACTIVE,34.0
CHEMBL1008082,ASSAY,509121,ACTIVE,34.0
CHEMBL1008083,ASSAY,509122,ACTIVE,34.0
CHEMBL1008084,ASSAY,509123,ACTIVE,34.0
CHEMBL1008085,ASSAY,509124,ACTIVE,34.0
CHEMBL1008086,ASSAY,509125,ACTIVE,34.0
CHEMBL1008087,ASSAY,509126,ACTIVE,34.0
CHEMBL1008088,ASSAY,509127,ACTIVE,34.0
CHEMBL1008089,ASSAY,509128,ACTIVE,34.0
CHEMBL100809,COMPOUND,166749,ACTIVE,34.0
CHEMBL1008090,ASSAY,509129,ACTIVE,34.0
CHEMBL1008091,ASSAY,509130,ACTIVE,34.0
CHEMBL1008092,ASSAY,509456,ACTIVE,34.0
CHEMBL1008093,ASSAY,509457,ACTIVE,34.0
CHEMBL1008094,ASSAY,509458,ACTIVE,34.0
CHEMBL1008095,ASSAY,509459,ACTIVE,34.0
CHEMBL1008096,ASSAY,509460,ACTIVE,34.0
CHEMBL1008097,ASSAY,509461,ACTIVE,34.0
CHEMBL1008098,ASSAY,509462,ACTIVE,34.0
CHEMBL1008099,ASSAY,509463,ACTIVE,34.0
CHEMBL10081,COMPOUND,6894,ACTIVE,34.0
CHEMBL100810,COMPOUND,165221,ACTIVE,34.0
CHEMBL1008100,ASSAY,509464,ACTIVE,34.0
CHEMBL1008101,ASSAY,509465,ACTIVE,34.0
CHEMBL1008102,ASSAY,509466,ACTIVE,34.0
CHEMBL1008103,ASSAY,509467,ACTIVE,34.0
CHEMBL1008104,ASSAY,509468,ACTIVE,34.0
CHEMBL1008105,ASSAY,509469,ACTIVE,34.0
CHEMBL1008106,ASSAY,509470,ACTIVE,34.0
CHEMBL1008107,ASSAY,509471,ACTIVE,34.0
CHEMBL1008108,ASSAY,509472,ACTIVE,34.0
CHEMBL1008109,ASSAY,509473,ACTIVE,34.0
CHEMBL100811,COMPOUND,164114,ACTIVE,34.0
CHEMBL1008110,ASSAY,509474,ACTIVE,34.0
CHEMBL1008111,ASSAY,509475,ACTIVE,34.0
CHEMBL1008112,ASSAY,509476,ACTIVE,34.0
CHEMBL1008113,ASSAY,509477,ACTIVE,34.0
CHEMBL1008114,ASSAY,509478,ACTIVE,34.0
CHEMBL1008115,ASSAY,509479,ACTIVE,34.0
CHEMBL1008116,ASSAY,509480,ACTIVE,34.0
CHEMBL1008117,ASSAY,509481,ACTIVE,34.0
CHEMBL1008118,ASSAY,509482,ACTIVE,34.0
CHEMBL1008119,ASSAY,509483,ACTIVE,34.0
CHEMBL100812,COMPOUND,164115,ACTIVE,34.0
CHEMBL1008120,ASSAY,509484,ACTIVE,34.0
CHEMBL1008121,ASSAY,509485,ACTIVE,34.0
CHEMBL1008122,ASSAY,509486,ACTIVE,34.0
CHEMBL1008123,ASSAY,509487,ACTIVE,34.0
CHEMBL1008124,ASSAY,509488,ACTIVE,34.0
CHEMBL1008125,ASSAY,509489,ACTIVE,34.0
CHEMBL1008126,ASSAY,509490,ACTIVE,34.0
CHEMBL1008127,ASSAY,509491,ACTIVE,34.0
CHEMBL1008128,ASSAY,509492,ACTIVE,34.0
CHEMBL1008129,ASSAY,509493,ACTIVE,34.0
CHEMBL100813,COMPOUND,165650,ACTIVE,34.0
CHEMBL1008130,ASSAY,509494,ACTIVE,34.0
CHEMBL1008131,ASSAY,509495,ACTIVE,34.0
CHEMBL1008132,ASSAY,509496,ACTIVE,34.0
CHEMBL1008133,ASSAY,509497,ACTIVE,34.0
CHEMBL1008134,ASSAY,509498,ACTIVE,34.0
CHEMBL1008135,ASSAY,509499,ACTIVE,34.0
CHEMBL1008136,ASSAY,509500,ACTIVE,34.0
CHEMBL1008137,ASSAY,509501,ACTIVE,34.0
CHEMBL1008138,ASSAY,509502,ACTIVE,34.0
CHEMBL1008139,ASSAY,509503,ACTIVE,34.0
CHEMBL100814,COMPOUND,164647,ACTIVE,34.0
CHEMBL1008140,ASSAY,509504,ACTIVE,34.0
CHEMBL1008141,ASSAY,510006,ACTIVE,34.0
CHEMBL1008142,ASSAY,510007,ACTIVE,34.0
CHEMBL1008143,ASSAY,510008,ACTIVE,34.0
CHEMBL1008144,ASSAY,510009,ACTIVE,34.0
CHEMBL1008145,ASSAY,510010,ACTIVE,34.0
CHEMBL1008146,ASSAY,510011,ACTIVE,34.0
CHEMBL1008147,ASSAY,510012,ACTIVE,34.0
CHEMBL1008148,ASSAY,510013,ACTIVE,34.0
CHEMBL1008149,ASSAY,509726,ACTIVE,34.0
CHEMBL100815,COMPOUND,165953,ACTIVE,34.0
CHEMBL1008150,ASSAY,509727,ACTIVE,34.0
CHEMBL1008151,ASSAY,509728,ACTIVE,34.0
CHEMBL1008152,ASSAY,509729,ACTIVE,34.0
CHEMBL1008153,ASSAY,509730,ACTIVE,34.0
CHEMBL1008154,ASSAY,509731,ACTIVE,34.0
CHEMBL1008155,ASSAY,509732,ACTIVE,34.0
CHEMBL1008156,ASSAY,509733,ACTIVE,34.0
